index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	पुत्र-	1	पुत्र-संस्थम्	पुत्र	पुत्र	T7,1.2	T7,1.2	CP	पुत्र-ठहरने_वाले_को					
1.2	संस्थम्			संस्थ{नपुं;2;एक}	संस्थ{नपुं;1;एक}	समुच्चितः,3.1	समुच्चितः,3.1	N1						
2.1	च	2	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,1.2	समुच्चय_द्योतकः,1.2	NA	और					
3.1	विपुलम्	3	विपुलम्	विपुल{पुं;2;एक}/विपुल{नपुं;1;एक}/विपुल{नपुं;2;एक}	विपुल{नपुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	विपुल_को					
4.1	राज्यम्	4	राज्यम्	राज्य{नपुं;1;एक}/राज्य{नपुं;2;एक}	राज्य{नपुं;1;एक}	कर्म,9.1	कर्म,9.1	N1	राज्य					
5.1	विप्रोषिते	5	विप्रोषिते	विप्रोषित{नपुं;1;द्वि(वस्1;क्त;वसँ;:भ्वादिः)}/विप्रोषित{नपुं;2;द्वि(वस्1;क्त;वसँ;:भ्वादिः)}/विप्रोषित{नपुं;7;एक(वस्1;क्त;वसँ;:भ्वादिः)}/विप्रोषित{नपुं;1;द्वि(प्रुष्2;क्त;प्रुषँ;:क्र्यादिः)}/विप्रोषित{नपुं;2;द्वि(प्रुष्2;क्त;प्रुषँ;:क्र्यादिः)}/विप्रोषित{नपुं;7;एक(प्रुष्2;क्त;प्रुषँ;:क्र्यादिः)}	विप्रोषित{नपुं;7;एक(वस्1;क्त;वसँ;:भ्वादिः)}	भावलक्षणसप्तमी_पूर्वकालः,9.1	भावलक्षणसप्तमी_पूर्वकालः,9.1	N7						
6.1	त्वयि	6	त्वयि	युष्मद्{सर्वनाम;7;एक}	युष्मद्{सर्वनाम;7;एक}	कर्ता,5.1	कर्ता,5.1	N7	तुममें					
7.1	त्रयोदश	7	त्रयोदश	त्रयोदशन्{स्त्री;2;बहु}	त्रयोदशन्{स्त्री;2;बहु}	विशेषणम्,8.1	विशेषणम्,8.1	N2	तेरह-समा					
8.1	समा:	8	समा:	समा{स्त्री;2;बहु}	समा{स्त्री;2;एक}	अत्यन्तसंयोग,9.1;अत्यन्तसंयोग,10.1	अत्यन्तसंयोग,9.1;अत्यन्तसंयोग,10.1	N2						
9.1	भुक्तम्	8	भुक्तम्	भुक्त{पुं;2;एक}/भुक्त{नपुं;1;एक}/भुक्त{नपुं;2;एक}	भुक्त{नपुं;1;एक}	अभिहित_कर्म,4.1;सकर्मक	अभिहित_कर्म,4.1;सकर्मक	N1	भोगे_को					
10.1	दत्तम्	9	दत्तम्	दा3{कर्तरि;लोट्;म;द्वि;परस्मैपदी;डुदाञ्;:जुहोत्यादिः}/दत्त{पुं;2;एक(दा3;क्त;डुदाञ्;:जुहोत्यादिः)}/दत्त{नपुं;1;एक(दा3;क्त;डुदाञ्;:जुहोत्यादिः)}/दत्त{नपुं;2;एक(दा3;क्त;डुदाञ्;:जुहोत्यादिः)}/दत्त{पुं;2;एक(दो1;क्त;दो;:दिवादिः)}/दत्त{नपुं;1;एक(दो1;क्त;दो;:दिवादिः)}/दत्त{नपुं;2;एक(दो1;क्त;दो;:दिवादिः)}/दत्त{पुं;2;एक(दा1;क्त;दाण्;:भ्वादिः)}/दत्त{नपुं;1;एक(दा1;क्त;दाण्;:भ्वादिः)}/दत्त{नपुं;2;एक(दा1;क्त;दाण्;:भ्वादिः)}/दत्त{पुं;2;एक(दे1;क्त;देङ्;:भ्वादिः)}/दत्त{नपुं;1;एक(दे1;क्त;देङ्;:भ्वादिः)}/दत्त{नपुं;2;एक(दे1;क्त;देङ्;:भ्वादिः)}	दत्त{नपुं;2;एक(दा3;क्त;डुदाञ्;:जुहोत्यादिः)}	अभिहित_कर्म,13.1;सकर्मक	अभिहित_कर्म,13.1;सकर्मकः	N2	दो					
11.1	च	10	च	च{अव्य}	च{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	और					
12.1	विविधम्	11	विविधम्	विविध{पुं;2;एक}/विविध{नपुं;1;एक}/विविध{नपुं;2;एक}	विविध{नपुं;1;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N1	विविध_को					
13.1	वसु	12	वसु	वसु{नपुं;1;एक}/वसु{नपुं;2;एक}/वसु{नपुं;8;एक}	वसु{नपुं;1;एक}	कर्म,10.1	कर्म,10.1	N1	धन					
14.1	(धृतराष्ट्रेन)			धृतराष्ट्र{पुं;3;एक}	धृतराष्ट्र{पुं;3;एक}	कर्ता,9.1;कर्ता,10.1	कर्ता,9.1;कर्ता,10.1	N3						
14.1	.	.	-	-	-	-	-	FS	-					
