index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	सः	1	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1	वह					
2.1	हि	2	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	हि					
3.1	राजा	3	राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	समुच्चितः,10.1	समुच्चितः,10.1	N1	राजा					
4.1	हत-	4	हत-आमात्यः	हत	हत	Bs6,4.2	Bs6,4.2	CP						
4.2	आमात्यः			आमात्य{पुं;1;एक}	आमात्य{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1						
5.1	हत-	5	हत-पुत्रः	हत	हत	Bs6,5.2	Bs6,5.2	CP						
5.2	पुत्रः			पुत्र{पुं;1;एक}	पुत्र{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1						
6.1	निराश्रयः	6	निराश्रयः	निराश्रय{पुं;1;एक}	निराश्रय{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1	निराश्रय					
7.1	कथम्	7	कथम्	कथम्{अव्य}	कथम्{अव्य}	क्रियाविशेषणम्,8.1	क्रियाविशेषणम्,8.1	NA	कैसे					
8.1	आसीत्		आसीत्	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता,10.1;सकर्मक	अभिहित_कर्ता,10.1;सकर्मक	KP	थे					
9.1	हत-		हत-ऐश्वर्यः	हत	हत	Bs6,9.2	Bs6,9.2	CP						
9.2	ऐश्वर्यः			ऐश्वरी{स्त्री;1;बहु}/ऐश्वरी{स्त्री;8;बहु}/ऐश्वर्य{पुं;1;एक}	ऐश्वर्य{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1	ऐश्वर्य					
10.1	गान्धारी	8	गान्धारी	गान्धारी{स्त्री;1;एक}/गान्धारि{पुं;1;द्वि}/गान्धारि{पुं;2;द्वि}/गान्धारि{पुं;8;द्वि}	गान्धारी{स्त्री;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	गान्धारी					
11.1	च	9	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,3.1	समुच्चय_द्योतकः,3.1	NA	और					
12.1	यशस्विनी	10	यशस्विनी	यशस्विन्{नपुं;1;द्वि}/यशस्विन्{नपुं;2;द्वि}/यशस्विनी{स्त्री;1;एक}/यशस्विन्{नपुं;8;द्वि}	यशस्विनी{स्त्री;1;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N1	यशस्विनी					
13.1	.	.	-	-	-	-	-	FS	-					
