index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	यः	1	योऽसौ	यद्{सर्वनाम;पुं;1;एक}	यद्{सर्वनाम;पुं;1;एक}	प्रतियोगी,14.1	प्रतियोगी,14.1	N1	जो				नित्यसम्बन्धः,13	
2.1	असौ			अदस्{सर्वनाम;पुं;1;एक}/अदस्{सर्वनाम;स्त्री;1;एक}/असि{पुं;7;एक}/असि{स्त्री;7;एक}/असु{पुं;7;एक}	अदस्{सर्वनाम;पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1	अदस्					
3.1	पृथिव्याः	2	पृथिव्याः	पृथिवी{स्त्री;5;एक}/पृथिवी{स्त्री;6;एक}	पृथिवी{स्त्री;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	पृथ्वी_से					
4.1	कृत्स्नायाः	3	कृत्स्नाया	कृत्स्नाया}	कृत्स्ना{स्त्री;6;एक)	विशेषणम्,3.1	विशेषणम्,3.1	N6						
5.1	भर्ता	4	भर्ता	भर्तृ{पुं;1;एक}/भृ1{कर्तरि;लुट्;प्र;एक;परस्मैपदी;भृञ्;:भ्वादिः}/भृ1{कर्तरि;लुट्;प्र;एक;आत्मनेपदी;भृञ्;:भ्वादिः}/भृ1{कर्मणि;लुट्;प्र;एक;आत्मनेपदी;भृञ्;:भ्वादिः}/भृ2{कर्तरि;लुट्;प्र;एक;परस्मैपदी;डुभृञ्;:जुहोत्यादिः}/भृ2{कर्तरि;लुट्;प्र;एक;आत्मनेपदी;डुभृञ्;:जुहोत्यादिः}	भर्तृ{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1	स्वामी					
6.1	भूत्वा	5	भूत्वा	अस्2{अव्य;क्त्वा;असँ;:अदादिः}	अस्2{अव्य;क्त्वा;असँ;:अदादिः}	पूर्वकालः,12.1	पूर्वकालः,12.1	NA						
7.1	नराधिपः	6	नराधिपः	नराधिप{पुं;1;एक}	नराधिप{पुं;1;एक}	कर्ता,14.1	कर्ता,14.1	N1	राजा					
8.1	परैः	7	परैः	पर{पुं;3;बहु}/पर{नपुं;3;बहु}/पर{सर्वनाम;पुं;3;बहु}/पर{सर्वनाम;नपुं;3;बहु}/पर_आङ्_इ1{कर्तरि;लङ्;म;एक;परस्मैपदी;इण्;:अदादिः}	पर{पुं;3;बहु}	करणम्,9.1	करणम्,9.1	N3	परों_से					
9.1	विनिहत-		विनिहत-अपत्यः	विनिहत	विनिहत	समासः,9.2	समासः,9.2	CP	घायल-सन्तान					
9.2	अपत्यः			अपत्य{पुं;1;एक}	अपत्य{पुं;1;एक}	विधेय_विशेषणम्,14.1	विधेय_विशेषणम्,14.1	N1						
10.1	वनं	8	वनं	वन{नपुं;1;एक}/वन{नपुं;2;एक}	वन{नपुं;2;एक}	कर्म,11.1	कर्म,11.1	N2	वन					
11.1	गन्तुम्	9	गन्तुम्	गम्1{अव्य;तुमुन्;गमॢँ;:भ्वादिः}	गम्1{अव्य;तुमुन्;गमॢँ;:भ्वादिः}	कर्म,12.1	कर्म,12.1	NA						
12.1	अभीप्सति		अभीप्सति	इष्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;इषुँ;:तुदादिः}/इच्छत्{पुं;7;एक(इष्2;शतृ_लट्;इषुँ;:तुदादिः)}/इच्छत्{नपुं;7;एक(इष्2;शतृ_लट्;इषुँ;:तुदादिः)}	अभि-इष{कर्तरि;लट्;प्र;एक;परस्मैपदी;इषुँ;:तुदादिः}	अभिहित_कर्ता,121	अभिहित_कर्ता,121	KP	इच्छा_करता_है					
13.1	(सः)				तद्{सर्वनाम;पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1					नित्यसम्बन्धः,1	
14.1	(आसीत्)				अस् {कर्तरि ;लुङ् ;प्र; एक ;परस्मैपदी ;असँ; भ्वादिः)	अभिहित_कर्ता,7.1	अभिहित_कर्ता,7.1	KP						
15.1	.	.	-	-	-	-	-	FS	-					
