index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	महत्	5	महत्	महत्{नपुं;1;एक}/महत्{नपुं;2;एक}/}/महत्{नपुं;8;एक}	महत्{नपुं;1;एक}	तीव्रतादर्शी,2.1	तीव्रतादर्शी,2.1	N1	महान्_को					
2.1	सुखम्	4	सुखं	सुखम्{अव्य}/सुख{पुं;2;एक}/सुख{नपुं;1;एक}/सुख{नपुं;2;एक}	सुख{नपुं;1;एक}	कर्म,3.1	कर्म,3.1	N1	सुख					
3.1	प्राप्तः	3	प्राप्तः	प्राप्त{पुं;1;एक(आप्1;क्त;आपॢँ;:स्वादिः)}	प्राप्त{पुं;1;एक(आप्1;क्त;आपॢँ;:स्वादिः)}	विधेय_विशेषणम्,5.1	विधेय_विशेषणम्,5.1	N1	पहुँचा					
4.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	भी					
5.1	(अहम्)			अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	मैं					
6.1	युधिष्ठिर-	1	युधिष्ठिर-गते	युधिष्ठिर	युधिष्ठिर	समासः,6.2	समासः,6.2	CP	युधिष्ठिर-गया_हुआ					
6.2	गते			गत{नपुं;7;एक(युधिष्ठिर-गम्1;क्त;गमॢँ;:भ्वादिः)}	गत{नपुं;7;एक(युधिष्ठिर-गम्1;क्त;गमॢँ;:भ्वादिः)}	विशेषणम्,7.1	विशेषणम्,7.1	N7						
7.1	राज्ये	2	राज्ये	राज्य{नपुं;1;द्वि}/राज्य{नपुं;2;द्वि}/राज्1{भावे;लट्;उ;एक;आत्मनेपदी;राजृँ;:भ्वादिः}/राज्य{नपुं;8;द्वि}/राज्य{नपुं;7;एक}	राज्य{नपुं;7;एक}	भावलक्षणसप्तमी_समानकालः,8.1	भावलक्षणसप्तमी_समानकालः,8.1	N7	राज्य_में					
8.1	अस्मि		अस्मि	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता,5.1;सकर्मक	अभिहित_कर्ता,5.1;सकर्मक	KP	अस्2_प्प्_स्क्ता_हूँ					
9.1	सत्तमाः	8	सत्तमाः	सत्तम{पुं;1;बहु}/सत्तम{पुं;8;बहु}/सद्{तमप्;पुं;1;बहु}/सद्{तमप्;पुं;8;बहु}	सद्{तमप्;पुं;8;बहु}	सम्बोध्यः,15.1	सम्बोध्यः,15.1	N8	सद्					
10.1	दुर्योधन-	7	दुर्योधन-ऐश्वर्यात्	दुर्योधन	दुर्योधन	समासः,10.2	समासः,10.2	CP	दुर्योधन-ऐश्वर्य_से					
10.2	ऐश्वर्यात्			ऐश्वर्य{नपुं;5;एक}/ऐश्वर्य{पुं;5;एक}	ऐश्वर्य{पुं;5;एक}	हेतुः,12.1	हेतुः,12.1	N5						
11.1	(सुखम्)			सुखम्{अव्य}/सुख{पुं;2;एक}/सुख{नपुं;1;एक}/सुख{नपुं;2;एक}	सुख{नपुं;1;एक}	कर्म,12.1	कर्म,12.1	N1	सुख					
12.1	विशिष्टम्		विशिष्टम्	वि_शिष्2{कर्तरि;लोट्;म;द्वि;परस्मैपदी;शिषॢँ;:रुधादिः}/वि_शास्1{कर्तरि;लोट्;म;द्वि;परस्मैपदी;शासुँ;:अदादिः}/विशिष्ट{पुं;2;एक}/विशिष्ट{नपुं;1;एक}/विशिष्ट{नपुं;2;एक}	विशिष्ट{नपुं;1;एक}	वाक्यकर्म,15.1	वाक्यकर्म,15.1	N1	वि_शास्1_प्प्_स्क्यें					
13.1	इति		इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,12.1	वाक्यकर्म_द्योतकः,12.1	NA	ऐसा					
14.1	(अहम्)			अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,15.1	कर्ता,15.1	N1	मैं					
15.1	मन्ये	6	मन्ये	मन्1{कर्तरि;लोट्;उ;एक;आत्मनेपदी;मनँ;:दिवादिः}/मन्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;मनँ;:दिवादिः}/मन्1{कर्मणि;लट्;उ;एक;आत्मनेपदी;मनँ;:दिवादिः}/मन्2{कर्मणि;लट्;उ;एक;आत्मनेपदी;मनुँ;:तनादिः}/मन्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;मनुँ;:दिवादिः}	मन्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;मनुँ;:दिवादिः}	अभिहित_कर्ता,14.1	अभिहित_कर्ता,14.1	KP	जानता_हूँ					
16.1	.	.	-	-	-	-	-	FS	-	-	-			
