index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	सः	1	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	वह					
2.1	त्वां	2	त्वा	युष्मद्{सर्वनाम;2;एक}	युष्मद्{सर्वनाम;2;एक}	गौणकर्म,6.1	गौणकर्म,6.1	N2	तुम्हें					
3.1	कुरुकुल-	3	कुरुकुल-	कुरुकुल	कुरुकुल	समासः,3.2	समासः,3.2	CP						
3.2	श्रेष्ठः		श्रेष्ठः	श्रेष्ठ{पुं;1;एक}	श्रेष्ठ{पुं;1;एक}	सम्बोध्यः,6.1	सम्बोध्यः,6.1	N8	कुरुकुल-श्रेष्ठ					
4.1	किञ्चित्	4	किञ्चित्	किञ्चित्{अव्य}/किञ्चित्{सर्वनाम;नपुं;1;एक}/किञ्चित्{सर्वनाम;नपुं;2;एक}	किञ्चित्{सर्वनाम;नपुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2						
5.1	अर्थम्		अर्थम्	अर्थ{पुं;2;एक}/अर्थ{नपुं;1;एक}/अर्थ{नपुं;2;एक}	अर्थ{नपुं;2;एक}	मुख्यकर्म,6.1	मुख्यकर्म,6.1	N2	अर्थ_को					
6.1	अभीप्सति		अभीप्सति	इष्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;इषुँ;:तुदादिः}/इच्छत्{पुं;7;एक(इष्2;शतृ_लट्;इषुँ;:तुदादिः)}/इच्छत्{नपुं;7;एक(इष्2;शतृ_लट्;इषुँ;:तुदादिः)}	अभि-इष{कर्तरि;लट्;प्र;एक;परस्मैपदी;इषुँ;:तुदादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	इच्छा_करता_है					
7.1	श्राद्धम्	5	श्राद्धम्	श्राद्ध{पुं;2;एक}/श्राद्ध{नपुं;1;एक}/श्राद्ध{नपुं;2;एक}	श्राद्ध{नपुं;2;एक}	मुख्यकर्म,9.1	मुख्यकर्म,9.1	N2	श्राद्ध_को					
8.1	इच्छति		इच्छति	इष्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;इषुँ;:तुदादिः}/इच्छत्{पुं;7;एक(इष्2;शतृ_लट्;इषुँ;:तुदादिः)}/इच्छत्{नपुं;7;एक(इष्2;शतृ_लट्;इषुँ;:तुदादिः)}	इष्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;इषुँ;:तुदादिः}	अभिहित_कर्ता,10.1	अभिहित_कर्ता,10.1	KP	इच्छा_करता_है					
9.1	दातुं	6	दातुं	दा1{अव्य;तुमुन्;दाण्;:भ्वादिः}/दा2{अव्य;तुमुन्;दाप्;:अदादिः}/दा3{अव्य;तुमुन्;डुदाञ्;:जुहोत्यादिः}/दे1{अव्य;तुमुन्;देङ्;:भ्वादिः}/दै1{अव्य;तुमुन्;दैप्;:भ्वादिः}/दी1{अव्य;तुमुन्;दीङ्;:दिवादिः}/दो1{अव्य;तुमुन्;दो;:दिवादिः}	दा1{अव्य;तुमुन्;दाण्;:भ्वादिः}	वाक्यकर्म,8.1	वाक्यकर्म,8.1	NA						
10.1	सः	7	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	वह					
11.1	गाङ्गेयस्य	8	गाङ्गेयस्य	गाङ्गेय{पुं;6;एक}/गाङ्गेय{नपुं;6;एक}	गाङ्गेय{पुं;6;एक}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6	गंगा_में_होने_वाले_का					
12.1	महात्मनः	9	महात्मनः	महात्मन्{पुं;2;बहु}/महात्मन्{पुं;5;एक}/महात्मन्{पुं;6;एक}	महात्मन्{पुं;6;एक}	विशेषणम्,11.1.1	विशेषणम्,11.1.1	N6	महात्माओं_को					
13.1	द्रोणस्य	10	द्रोणस्य	द्रोण{पुं;6;एक}/द्रोण{नपुं;6;एक}	द्रोण{पुं;6;एक}	समुच्चितः,11.1	समुच्चितः,11.1	N6	द्रोण_का					
14.1	सोमदत्तस्य	11	सोमदत्तस्य	सोम-दत्त{पुं;6;एक(सोम-दा3;क्त;डुदाञ्;:जुहोत्यादिः)}/सोम-दत्त{नपुं;6;एक(दा3;क्त;डुदाञ्;:जुहोत्यादिः)}/सोम-दत्त{पुं;6;एक(दो1;क्त;दो;:दिवादिः)}/सोम-दत्त{नपुं;6;एक(दो1;क्त;दो;:दिवादिः)}/सोम-दत्त{पुं;6;एक(दा1;क्त;दाण्;:भ्वादिः)}/सोम-दत्त{नपुं;6;एक(दा1;क्त;दाण्;:भ्वादिः)}/सोम-दत्त{पुं;6;एक(दे1;क्त;देङ्;:भ्वादिः)}/सोम-दत्त{नपुं;6;एक(दे1;क्त;देङ्;:भ्वादिः)}/दत्त{नपुं;6;एक}/दत्त{पुं;6;एक}	सोमदत्त{पुं;6;एक}	समुच्चितः,11.1	समुच्चितः,11.1	N6						
15.1	बाह्लीकस्य	12	बाह्लीकस्य	बाह्लीक{नपुं;6;एक}	बाह्लीक{नपुं;6;एक}	समुच्चितः,11.1	समुच्चितः,11.1	N6	बाह्लीक_के					
16.1	च	13	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,11.1	समुच्चय_द्योतकः,11.1	NA	और					
17.1	धीमतः	14	धीमतः	धीमत्{पुं;2;बहु}/धीमत्{पुं;5;एक}/धीमत्{पुं;6;एक}	धीमत्{पुं;6;एक}	विशेषणम्,15.1	विशेषणम्,15.1	N6	बुद्धिमानों_को					
18.1	पुत्राणां	15	पुत्राणां	पुत्र{पुं;6;बहु}	पुत्र{पुं;6;बहु}	समुच्चितः,11.1	समुच्चितः,11.1	N6	पुत्रों_के					
19.1	च	16	च	च{अव्य}	च{अव्य}	समुच्चयद्योतकः,11.1	समुच्चयद्योतकः,11.1	NA	और					
20.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,19.1	सम्बन्धः,19.1	NA	ही					
21.1	सर्वेषां	17	सर्वेषां	सर्व{सर्वनाम;पुं;6;बहु}/सर्व{सर्वनाम;नपुं;6;बहु}	सर्व{सर्वनाम;पुं;6;बहु}	विशेषणम्,18.1	विशेषणम्,18.1	N6	सबका					
22.1	ये	18	ये	यद्{सर्वनाम;पुं;1;बहु}/यद्{सर्वनाम;नपुं;1;द्वि}/यद्{सर्वनाम;नपुं;2;द्वि}/यद्{सर्वनाम;स्त्री;1;द्वि}/यद्{सर्वनाम;स्त्री;2;द्वि}	यद्{सर्वनाम;पुं;1;बहु}	प्रतियोगी,39.1	प्रतियोगी,39.1	N1	जो				नित्यसम्बन्धः,38	
23.1	च	19	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,24.1	समुच्चय_द्योतकः,24.1	NA	और					
24.1	अन्ये		अन्ये	अन्य{सर्वनाम;पुं;1;बहु}/अन्य{सर्वनाम;नपुं;1;द्वि}/अन्य{सर्वनाम;नपुं;2;द्वि}/अन्या{स्त्री;1;द्वि}/अन्या{स्त्री;2;द्वि}/अन्या{सर्वनाम;स्त्री;1;द्वि}/अन्या{सर्वनाम;स्त्री;2;द्वि}/अन्1{भावे;लट्;उ;एक;आत्मनेपदी;अनँ;:अदादिः}/अन्य{नपुं;8;द्वि}	अन्य{सर्वनाम;पुं;1;बहु}	विशेषणम्,25.1	विशेषणम्,25.1	N1	अन्य					
25.1	सुहृदः	20	सुहृदो	सुहृद्{पुं;1;बहु}/सुहृद्{पुं;2;बहु}/सुहृद्{पुं;5;एक}/सुहृद्{पुं;6;एक}/सुहृद्{स्त्री;1;बहु}/सुहृद्{स्त्री;2;बहु}/सुहृद्{स्त्री;5;एक}/सुहृद्{स्त्री;6;एक}	सुहृद्{पुं;1;बहु}	कर्ता,39.1	कर्ता,39.1	N1	मित्र					
26.1	हताः	21	हताः	हन्{तल्;स्त्री;1;बहु}/हन्{तल्;स्त्री;2;बहु}/हत{पुं;1;बहु(हन्1;क्त;हनँ;:अदादिः)}/हता{स्त्री;1;बहु(हन्1;क्त;हनँ;:अदादिः)}/हता{स्त्री;2;बहु(हन्1;क्त;हनँ;:अदादिः)}	हत{पुं;1;बहु(हन्1;क्त;हनँ;:अदादिः)}	समुच्चितः,25.1	समुच्चितः,25.1	N1	हन्					
