index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	जनाधिप	4	जनाधिप	जनाधिप{पुं;8;एक}/{नपुं;8;एक}	जनाधिप{नपुं;8;एक}	सम्बोध्यः,4.1	सम्बोध्यः,4.1	N8	जन-अधिप					
2.1	त्वाम्	3	त्वाम्	युष्मद्{सर्वनाम;2;एक}	युष्मद्{सर्वनाम;2;एक}	कर्म,3.1	कर्म,3.1	N2	तुम्हें					
3.1	अनुप्राप्तम्			अनु_प्राप्त{पुं;2;एक(आप्1;क्त;आपॢँ;:स्वादिः)}	 अनु_प्राप्त{नपुं;2;एक(आप्1;क्त;आपॢँ;:स्वादिः)}	विधेयविशेषणम्,3.1	विधेयविशेषणम्,3.1	N2	प्राप्त					
4.1	मन्ये	2	मन्ये	मन्1{कर्तरि;लोट्;उ;एक;आत्मनेपदी;मनँ;:दिवादिः}/मन्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;मनँ;:दिवादिः}/मन्1{कर्मणि;लट्;उ;एक;आत्मनेपदी;मनँ;:दिवादिः}/मन्2{कर्मणि;लट्;उ;एक;आत्मनेपदी;मनुँ;:तनादिः}/मन्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;मनुँ;:दिवादिः}	मन्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;मनुँ;:दिवादिः}	अभिहित_कर्ता,6.3;सकर्मक	अभिहित_कर्ता,6.3;सकर्मक	KP	जानता_हूँ					
5.1	तत्			तत्{अव्य}/तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{नपुं;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2	तत्					
6.1	भवितव्यम्	1	भवितव्यमनुप्राप्तं	भवितव्य{पुं;2;एक(अस्2;तव्यत्;असँ;:अदादिः)}/भवितव्य{नपुं;1;एक(अस्2;तव्यत्;असँ;:अदादिः)}/भवितव्य{नपुं;2;एक(अस्2;तव्यत्;असँ;:अदादिः)}/भवितव्य{पुं;2;एक(भू1;तव्यत्;भू;:भ्वादिः)}/भवितव्य{नपुं;1;एक(भू1;तव्यत्;भू;:भ्वादिः)}/भवितव्य{नपुं;2;एक(भू1;तव्यत्;भू;:भ्वादिः)}	भवितव्य{नपुं;2;एक(भू1;तव्यत्;भू;:भ्वादिः)}	कर्ता,6.4	कर्ता,6.4	N2	भवितव्य_को					
6.2	(इति)				इति{अव्य}	वाक्यकर्म_द्योतकः,6.4;सम्बन्धः,4.1	वाक्यकर्म_द्योतकः,6.4;सम्बन्धः,4.1	NA						
6.3	(अहम्)				अस्मद्{सर्वनाम;1;एक}	कर्ता,4.1	कर्ता,4.1	N1						
6.4	(अस्ति)					अभिहित_कर्ता,3.1;अकर्मक	अभिहित_कर्ता,3.1;अकर्मक	KP						
6.5	.	.	-	-	-	-	-	FS	-					
