index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	भवद्भिः	1	भवद्भिः	भवत्{सर्वनाम;पुं;3;बहु}/भवत्{पुं;3;बहु}	भवत्{पुं;3;बहु}	कर्ता,7.1	कर्ता,7.1	N3	आपसे					
2.1	हि		हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	हि					
3.1	न	2	न	न{अव्य}	न{अव्य}	प्रतिषेधः,7.1	प्रतिषेधः,7.1	NA	नहीं					
4.1	मे	3	मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;4;एक}	सम्प्रदानम्,7.1	सम्प्रदानम्,7.1	N4	मेरा					
5.1	मन्युः	4	मन्युः	मन्यु{पुं;1;एक}	मन्यु{पुं;1;एक}	कर्म,7.1	कर्म,7.1	N1	क्रोध					
6.1	कृतपूर्वः	5	कृतपूर्वः	कृतपूर्व{पुं;1;एक}	कृतपूर्व{पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1	पहले_किया_हुआ					
7.1	प्रदृश्यते		प्रदृश्यते	प्र_दृश्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;दृशिँर्;:भ्वादिः}	प्र_दृश्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;दृशिँर्;:भ्वादिः}	अभिहित_कर्म,5.1;सकर्मक	अभिहित_कर्म,5.1;सकर्मक	KP	जाना_जाता_है					
8.1	कथञ्चन	6	कथञ्चन	कथञ्चन{अव्य}	कथञ्चन{अव्य}	क्रियाविशेषणम्,7.1	क्रियाविशेषणम्,7.1	NA	किसी_तरह_से_हो					
9.1	अत्यन्त-	7	अत्यन्त-गुरु-भक्तानाम्	अत्यन्त	अत्यन्त	समासः,9.2	समासः,9.2	CP	अत्यन्त-गुरु-भक्त					
9.2	गुरु-			गुरु	गुरु	समासः,9.3	समासः,9.3	CP						
9.3	भक्तानाम्			भक्त{पुं;6;बहु}	भक्त{पुं;6;बहु}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6						
10.1	एषः			एतद्{सर्वनाम;पुं;1;एक}	एतद्{सर्वनाम;पुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1	यह					
11.1	अञ्जलिः			अञ्जलि{पुं;1;एक}	अञ्जलि{पुं;1;एक}	कर्ता,14.1	कर्ता,14.1	N1	अञ्जलि					
12.1	इदम्			इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;1;एक}	कर्ता,14.1	कर्ता,14.1	N1	यह					
13.1	नमः	8	नमः	नमः{अव्य}	नमः{अव्य}	विधेय_विशेषणम्,12.1	विधेय_विशेषणम्,12.1	NA	नमस्कार					
14.1	(अस्ति)				अस्{कर्तरि;लट्;प्र;एक;परस्मैपदी{धातुः;असँ} अदादिः}	अभिहित_कर्ता,14.1	अभिहित_कर्ता,14.1	KP						
15.1	.	.	-	-	-	-	-	FS	-	-				
