index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	तस्मात्		तस्मात्	तद्{सर्वनाम;पुं;5;एक}/तद्{सर्वनाम;नपुं;5;एक}	तद्{सर्वनाम;नपुं;5;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N5	उस					
2.1	अन्तःपुरात्		अन्तःपुरात्	अन्तःपुर{नपुं;5;एक}	अन्तःपुर{नपुं;5;एक}	अपादानम्,3.1	अपादानम्,3.1	N5	अन्तःपुर_से					
3.1	निष्क्रम्य	2	निष्क्रम्य	क्रम्1{अव्य;ल्यप्;क्रमुँ;:भ्वादिः}	निस्_क्रम्1{अव्य;ल्यप्;क्रमुँ;:भ्वादिः}	पूर्वकालः,20.1	पूर्वकालः,20.1	NA	ण्थ्_कर					
4.1	ततः	1	ततो	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	वहाँ_से					
5.1	नृपतिः	3	नृपतिः	नृपति{पुं;1;एक}	नृपति{पुं;1;एक}	कर्ता,20.1	कर्ता,20.1	N1	राजा_ने					
6.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,3.1	कालाधिकरणम्,3.1	NA	तब					
7.1	सर्वम्	4	सर्वं	सर्व{सर्वनाम;पुं;2;एक}/सर्व{सर्वनाम;नपुं;1;एक}/सर्व{सर्वनाम;नपुं;2;एक}	सर्व{सर्वनाम;नपुं;2;एक}	विशेषणम्,8.2	विशेषणम्,8.2	N2	सब_					
8.1	सुहृत्-	5	सुहृत्-जनम्	सुहृत्	सुहृत्	समासः,8.2	समासः,8.2	CP	सुहृत्-जन_को					
8.2	जनम्			जन{पुं;2;एक}/जन{नपुं;1;एक}/जन{नपुं;2;एक}	जन{नपुं;2;एक}	समुच्चितः,18.2	समुच्चितः,18.2	N2						
9.1	सर्वाः	7	सर्वाश्च	सर्वा{सर्वनाम;स्त्री;1;बहु}/सर्वा{सर्वनाम;स्त्री;2;बहु}	सर्वा{सर्वनाम;स्त्री;2;बहु}	विशेषणम्,10.1	विशेषणम्,10.1	N2	सर्वा_					
10.1	प्रकृतीः	8	प्रकृतीः	प्रकृति{स्त्री;2;बहु}	प्रकृति{स्त्री;2;बहु}	समुच्चितः,18.2	समुच्चितः,18.2	N2	प्रकृति_को					
11.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	और					
12.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,20.1	कालाधिकरणम्,20.1	NA	तब					
13.1	च	6	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,18.2	समुच्चय_द्योतकः,18.2	NA	और					
14.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,13.1	सम्बन्धः,13.1	NA	ही					
15.1	समवेतान्	9	समवेतान्	समवेत{पुं;2;बहु}	समवेत{पुं;2;बहु(ई1;क्त;ईङ्;:दिवादिः)}	विशेषणम्,16.1	विशेषणम्,16.1	N2	एकत्र_आये_हुए					
16.1	तान्	10	तान्	तद्{सर्वनाम;पुं;2;बहु}	तद्{सर्वनाम;पुं;2;बहु}	विशेषणम्,17.1	विशेषणम्,17.1	N2	उनको					
17.1	सर्वान्		सर्वान्	सर्व{सर्वनाम;पुं;2;बहु}	सर्व{सर्वनाम;पुं;2;बहु}	विशेषणम्,18.2	विशेषणम्,18.2	N2	सब_को					
18.1	पौर-		पौर-जानपदान्	पौर	पौर	समासः,18.2	समासः,18.2	CP	पौर-देहाती					
18.2	जानपदान्			जानपद{पुं;2;बहु}	जानपद{पुं;2;बहु}	कर्म,20.1	कर्म,20.1	N2						
19.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,18.2	सम्बन्धः,18.2	NA	और					
20.1	(ददर्श)			दृश्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;दृशिँर्;:भ्वादिः}/दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;दृशिँर्;:भ्वादिः}	दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;दृशिँर्;:भ्वादिः}	अभिहित_कर्ता,5.1;सकर्मक	अभिहित_कर्ता,5.1;सकर्मक	KP	देखा					
21.1	अथ		अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,20.1	सम्बन्धः,20.1	NA	और					
22.1	.	.	-	-	-	-	-	FS	-	-				
