index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	विहार-	1	विहार-आहार-कालेषु	विहार	विहार	Di,1.2	Di,1.2	CP						
1.2	आहार-			आहार	आहार	T6,1.3	T6,1.3	CP						
1.3	कालेषु			काल{पुं;7;बहु}	काल{पुं;7;बहु}	अधिकरणम्,7.2	अधिकरणम्,7.2	N7						
2.1	माल्य-	2	माल्य-शय्या-आसनेषु	माल्य	माल्य	Di,2.2	Di,2.2	CP						
2.2	शय्या-			शय्या	शय्या	Di,2.3	Di,2.3	CP						
2.3	आसनेषु			आसन{नपुं;7;बहु}	आसन{नपुं;7;बहु}	समुच्चितः,1.3	समुच्चितः,1.3	N7						
3.1	च	3	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,1.3	समुच्चय_द्योतकः,1.3	NA	और					
4.1	स्त्रियः	4	स्त्रियः	स्त्री{स्त्री;1;बहु}/स्त्री{स्त्री;2;बहु}/स्त्री{स्त्री;8;बहु}	स्त्री{स्त्री;1;बहु}	कर्ता,8.1	कर्ता,8.1	N1	स्त्रियाँ					
5.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	और					
6.1	ते	5	ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	वे					
7.1	सु-		सु-गुप्ताः	सु	सु	Tp,7.2	Tp,7.2	CP						
7.2	गुप्ताः	6	गुप्ताः	गुप्ता{स्त्री;1;बहु(गुप्1;क्त;गुपूँ;:भ्वादिः)}	गुप्ता{स्त्री;1;बहु(गुप्1;क्त;गुपूँ;:भ्वादिः)}	विधेय_विशेषणम्,4.1	विधेय_विशेषणम्,4.1	N1	सु-गुप्					
8.1	स्युः	7	स्युः	अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता,4.1;अकर्मकः	अभिहित_कर्ता,4.1;अकर्मकः	KP	होयें					
9.1	वृद्धैः		वृद्धैः	वृद्ध{पुं;3;बहु}/वृद्ध{नपुं;3;बहु}	वृद्ध{पुं;3;बहु}	कर्ता,11.1	कर्ता,11.1	N3	वृद्धों_से					
10.1	आप्तैः		आप्तैः	आप्त{पुं;3;बहु}/आप्त{पुं;3;बहु(आप्1;क्त;आपॢँ;:स्वादिः)}/आप्त{नपुं;3;बहु(आप्1;क्त;आपॢँ;:स्वादिः)}	आप्त{पुं;3;बहु}	विशेषणम्,9.1	विशेषणम्,9.1	N3	प्राप्तों_से					
11.1	अधिष्ठिताः		अधिष्ठिताः	अधिष्ठिता{स्त्री;1;बहु}/अधिष्ठिता{स्त्री;2;बहु}	अधिष्ठिता{स्त्री;1;बहु}	अभिहित_कर्म,4.1;अकर्मकः;विधेय_विशेषणम्,4.1	अभिहित_कर्म,4.1;अकर्मकः;विधेय_विशेषणम्,4.1	N1	अधिष्ठितायें					
12.1	शीलवद्भिः	8	शीलवद्भिः	शील{मतुप्;पुं;3;बहु}/शील{मतुप्;नपुं;3;बहु}	शील{मतुप्;पुं;3;बहु}	विशेषणम्,15.1	विशेषणम्,15.1	N3	शील_से					
13.1	कुलीनैः	9	कुलीनैः	कुलीन{पुं;3;बहु}	कुलीन{पुं;3;बहु}	विशेषणम्,15.1	विशेषणम्,15.1	N3	कुलीनों_से					
14.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,13.1	सम्बन्धः,13.1	NA	और					
15.1	विद्वद्भिः	10	विद्वद्भिः	विद्वस्{पुं;3;बहु}	विद्वस्{पुं;3;बहु}	समुच्चितः,9.1	समुच्चितः,9.1	N3	विद्वानों_से					
16.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,10.1	समुच्चय_द्योतकः,10.1	NA	और					
17.1	युधिष्ठिर	11	युधिष्ठिर	युधिष्ठिर{पुं;8;ए)	युधिष्ठिर{पुं;8;एक)	सम्बोध्यः,8.1	सम्बोध्यः,8.1	N8						
18.1	.	.	-	-	-	-	-	FS	-					
