index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	यत्र	1	यत्र	यत्र{अव्य}	यत्र{अव्य}	देशाधिकरणम्,5.1	देशाधिकरणम्,5.1	NA	जहां				नित्य_सम्बन्धः,6	
2.1	त्रयोदश-	2	त्रयोदश-समाः	त्रयोदश	त्रयोदश	समासः,2.1	समासः,2.1	CP						
2.2	समाः			समा{सर्वनाम;स्त्री;1;बहु}/समा{सर्वनाम;स्त्री;2;बहु}/सम{पुं;8;बहु}/सम{पुं;1;बहु}/समा{स्त्री;8;बहु}/समा{स्त्री;1;बहु}/समा{स्त्री;2;बहु}	सम{पुं;1;बहु}	अत्यन्तसंयोग_सम्बन्धः,5	अत्यन्तसंयोग_सम्बन्धः,5	N1						
3.1	वने	3	वने	वन{नपुं;1;द्वि}/वन{नपुं;2;द्वि}/वन{नपुं;8;द्वि}/वनि{पुं;8;एक}/वन{नपुं;7;एक}	वन{नपुं;7;एक}	अधिकरणम्,5.1	अधिकरणम्,5.1	N7	वन_में					
4.1	वन्येन	4	वन्येन	वन्य{नपुं;3;एक}	वन्य{नपुं;3;एक}	करणम्,5.1	करणम्,5.1	N3	वन्य_से					
5.1	जीवसि	5	जीवसि	जीव्1{कर्तरि;लट्;म;एक;परस्मैपदी;जीवँ;:भ्वादिः}	जीव्1{कर्तरि;लट्;म;एक;परस्मैपदी;जीवँ;:भ्वादिः}	अभिहित_कर्ता,0	अभिहित_कर्ता,0	KP	जीते_हो					
6.1	तदा	7	तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,12.1	कालाधिकरणम्,12.1	NA	तब				नित्य_सम्बन्धः,1	
7.1	ज्येष्ठः	10	ज्येष्ठः	ज्येष्ठ{पुं;1;एक}	ज्येष्ठ{पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	ज्येष्ठ					
8.1	पिता	9	पिता	पितृ{पुं;1;एक}/पिता{स्त्री;1;एक}	पितृ{पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	पिता					
9.1	पितृत्वेन	11	पितृत्वेन	पितृ{त्व;नपुं;3;एक}	पितृ{त्व;नपुं;3;एक}	हेतुः,12.1	हेतुः,12.1	N3	पितृ_से					
10.1	त्वा	8	त्वा	युष्मद्{सर्वनाम;2;एक}	युष्मद्{सर्वनाम;2;एक}	कर्म,12.1	कर्म,12.1	N2	तुम्हें					
11.1	न	6	न	न{अव्य}	न{अव्य}	प्रतिषेधः,12.1	प्रतिषेधः,12.1	NA	नहीं					
12.1	अभिवीक्षते		अभिवीक्षते	अभि-वि-ईक्ष्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;ईक्षँ;:भ्वादिः}	अभि-वि-ईक्ष्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;ईक्षँ;:भ्वादिः}	अभिहित_कर्ता,8.1;सकर्मक	अभिहित_कर्ता,8.1;सकर्मक	KP	स्पष्ट_बोलता_है					
13.1	.	.	-	-	-	-	-	FS	-					
