index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	चारैः	1	चारैः	चार{पुं;3;बहु}/चार{नपुं;3;बहु}	चार{पुं;3;बहु}	करणम्,2.1	करणम्,2.1	N3	चारों_से					
2.1	विदित्वा		विदित्वा	विद्1{अव्य;क्त्वा;विदँ;:अदादिः}/विद्3{अव्य;क्त्वा;विदॢँ;:तुदादिः}	विद्1{अव्य;क्त्वा;विदँ;:अदादिः}	पूर्वकालः,12.1	पूर्वकालः,12.1	NA						
3.1	शत्रून्	2	शत्रून्	शत्रु{पुं;2;बहु}	शत्रु{पुं;2;बहु}	कर्म,2.1	कर्म,2.1	N2	शत्रुओं_को					
4.1	च		च	च{अव्य}	च{अव्य}	समुच्चयद्योतकः,1.1	समुच्चयद्योतकः,1.1	NA	और					
5.1	ये	3	ये	यद्{सर्वनाम;पुं;1;बहु}/यद्{सर्वनाम;नपुं;1;द्वि}/यद्{सर्वनाम;नपुं;2;द्वि}/यद्{सर्वनाम;स्त्री;1;द्वि}/यद्{सर्वनाम;स्त्री;2;द्वि}	यद्{सर्वनाम;पुं;1;बहु}	नित्यसम्बन्धः,8.1	नित्यसम्बन्धः,8.1	N1	जो					
6.1	ते	4	ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	तद्{सर्वनाम;पुं;1;बहु}	विशेषणम्,7.2	विशेषणम्,7.2	N1	वे					
7.1	राज्य-	5	राज्य-अन्तरायिनः	राज्य	राज्य	समासः,7.2	समासः,7.2	CP	राज्यान्तर-					
7.2	अन्तरायिनः			अन्तरायिन{पुं;1;बहु}	अन्तरायिन{पुं;1;बहु}	कर्ता,14.1	कर्ता,14.1	N1						
8.1	तान्	6	तान्	तद्{सर्वनाम;पुं;2;बहु}	तद्{सर्वनाम;पुं;2;बहु}	विशेषणम्,3.1	विशेषणम्,3.1	N2	उनको				नित्यसम्बन्धः,5	
9.1	आप्तैः		आप्तैः	आप्त{पुं;3;बहु}/आप्त{पुं;3;बहु(आप्1;क्त;आपॢँ;:स्वादिः)}/आप्त{नपुं;3;बहु(आप्1;क्त;आपॢँ;:स्वादिः)}	आप्त{पुं;3;बहु}	विशेषणम्,10.1	विशेषणम्,10.1	N3	प्राप्तों_से					
10.1	पुरुषैः	7	पुरुषैः	पुरुष{पुं;3;बहु}	पुरुष{पुं;3;बहु}	समुच्चितः,1.1	समुच्चितः,1.1	N3	पुरुषों_से					
11.1	दूरात्		दूरात्	दूर{पुं;5;एक}/दूर{नपुं;5;एक}	दूर{पुं;5;एक}	अपादानम्,12.1	अपादानम्,12.1	N5	दूर_से					
12.1	घातयेथाः		घातयेथाः	हन्1{णिजन्त;कर्तरि;विधिलिङ्;म;एक;आत्मनेपदी;हनँ;:अदादिः}	हन्1{णिजन्त;कर्तरि;विधिलिङ्;म;एक;आत्मनेपदी;हनँ;:अदादिः}	अनुयोगी,8.1	अनुयोगी,8.1	KP						
13.1	परस्परम्	8	परस्परम्	परस्पर{पुं;2;एक}/परस्पर{नपुं;1;एक}/परस्पर{नपुं;2;एक}	परस्पर{पुं;2;एक}	क्रियाविशेषणम्,2.1	क्रियाविशेषणम्,2.1	N2	परस्पर_को					
14.1	(सन्ति)				अस्{कर्तरि;लट्;प्र;बहु;परस्मैपदी{धातुः असँ} अदादिः}	प्रतियोगी,5.1	प्रतियोगी,5.1	KP						
15.1	.	.	-	-	-	-	-	FS 	-					
