index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	महाराज	8	महाराज	महाराज{पुं;8;एक}	महाराज{पुं;8;एक}	सम्बोध्यः,3.1	सम्बोध्यः,3.1	N8	महाराज					
2.1	यथा	1	यथा	यथा{अव्य}	यथा{अव्य}	क्रियाविशेषणम्,3.1	क्रियाविशेषणम्,3.1	NA	जैसे				नित्य_सम्बन्धः,7	
3.1	ब्रवीति	2	ब्रवीति	ब्रू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;ब्रूञ्;:अदादिः}	ब्रू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;ब्रूञ्;:अदादिः}	अभिहित_कर्ता,6.1;सकर्मक	अभिहित_कर्ता,6.1;सकर्मक	KP	कहता_है					
4.1	धर्मज्ञः	3	धर्मज्ञः	धर्मज्ञ{पुं;1;एक}	धर्मज्ञ{पुं;1;एक}	विशेषणम्,6.2	विशेषणम्,6.2	N1	धर्म-ज्ञ					
5.1	मुनिः	4	मुनिः	मुनि{पुं;1;एक}	मुनि{पुं;1;एक}	विशेषणम्,6.2	विशेषणम्,6.2	N1	मुनि					
6.1	सत्यवती-	5	सत्यवती-सुतः	सत्यवती	सत्यवती	समासः,6.2	समासः,6.2	CP	सत्यवती-पुत्र					
6.2	सुतः			सुत{पुं;1;एक}	सुत{पुं;1;एक}	कर्ता,3.1	कर्ता,3.1	N1						
7.1	तथा	6	तथा	तथा{अव्य}	तथा{अव्य}	क्रियाविशेषणम्,8.1	क्रियाविशेषणम्,8.1	NA	वैसे				नित्य_सम्बन्धः,2	
8.1	कुरु	7	कुरु	कृ3{कर्तरि;लोट्;म;एक;परस्मैपदी;डुकृञ्;:तनादिः}	कृ3{कर्तरि;लोट्;म;एक;परस्मैपदी;डुकृञ्;:तनादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	करो					
9.1	सः	9	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,14.1	कर्ता,14.1	N1	वह					
10.1	हि	10	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	हि					
11.1	नः	11	नः	अस्मद्{सर्वनाम;2;बहु}/अस्मद्{सर्वनाम;4;बहु}/अस्मद्{सर्वनाम;6;बहु}/नृ{पुं;8;एक}	अस्मद्{सर्वनाम;6;बहु};	षष्ठीसम्बन्धः,13.1	षष्ठीसम्बन्धः,13.1	N6	हमारे_लिये					
12.1	परमः	12	परमो	परम{पुं;1;एक}	परम{पुं;1;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N1	परम					
13.1	गुरुः	13	गुरुः	गुरु{पुं;1;एक}	गुरु{पुं;1;एक}	विधेय_विशेषणम्,9.1	विधेय_विशेषणम्,9.1	N1	भारी					
14.1	(अस्ति)			अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता,9.1	अभिहित_कर्ता,9.1	KP	है					
15.1	.	.	-	-	-	-	-	FS	-					
