index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	अवश्यम्	1	अवश्यमेव 	अवश्यम्{अव्य}	अवश्यम्{अव्य}	विशेषणम्,14.1	विशेषणम्,14.1	NA	अवश्य					
2.1	एव			एव{अव्य}	एव{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	ही					
3.1	वक्तव्यम्	2	वक्तव्यम्	वक्तव्य{पुं;2;एक(वच्1;तव्यत्;वचँ;:अदादिः)}/वक्तव्य{नपुं;1;एक(वच्1;तव्यत्;वचँ;:अदादिः)}/वक्तव्य{नपुं;2;एक(वच्1;तव्यत्;वचँ;:अदादिः)}/वक्तव्य{पुं;2;एक(ब्रू1;तव्यत्;ब्रूञ्;:अदादिः)}/वक्तव्य{नपुं;1;एक(ब्रू1;तव्यत्;ब्रूञ्;:अदादिः)}/वक्तव्य{नपुं;2;एक(ब्रू1;तव्यत्;ब्रूञ्;:अदादिः)}	वक्तव्य{पुं;1;एक(ब्रू1;तव्यत्;ब्रूञ्;:अदादिः)}	वाक्यकर्म,5.1	वाक्यकर्म,5.1	N1	वक्तव्य					
4.1	इति			इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,3.1	वाक्यकर्म_द्योतकः,3.1	NA	ऐसा					
5.1	कृत्वा	3	कृत्वा	कृ2{अव्य;क्त्वा;कृञ्;:स्वादिः}/कृ3{अव्य;क्त्वा;डुकृञ्;:तनादिः}/कृ1{अव्य;क्त्वा;कृञ्;:भ्वादिः}	कृ1{अव्य;क्त्वा;कृञ्;:भ्वादिः}	पूर्वकालः,6.1	पूर्वकालः,6.1	NA	करके					
6.1	ब्रवीमि	4	ब्रवीमि	ब्रू1{कर्तरि;लट्;उ;एक;परस्मैपदी;ब्रूञ्;:अदादिः}	ब्रू1{कर्तरि;लट्;उ;एक;परस्मैपदी;ब्रूञ्;:अदादिः}	अभिहित_कर्ता,6.2	अभिहित_कर्ता,6.2	KP	कहता_हूँ					
6.2	(अहम्)		-	-	-	कर्ता,6.1	कर्ता,6.1	N1						
7.1	वः	5	वः	युष्मद्{सर्वनाम;2;बहु}/युष्मद्{सर्वनाम;4;बहु}/युष्मद्{सर्वनाम;6;बहु}	युष्मद्{सर्वनाम;6;बहु}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1	N6	आपकी					
8.1	एषः	6	एषः	एतद्{सर्वनाम;पुं;1;एक}	एतद्{सर्वनाम;पुं;1;एक}	विशेषणम्,14.1	विशेषणम्,14.1	N1	यह					
9.1	न्यासः	7	न्यासः	न्यास{पुं;1;एक}	न्यास{पुं;1;एक}	विधेय_विशेषणम्,14.1	विधेय_विशेषणम्,14.1	N1	धरोहर					
10.1	मया	8	मया	अस्मद्{सर्वनाम;3;एक}	अस्मद्{सर्वनाम;3;एक}	कर्ता,11.1	कर्ता,11.1	N3	मुझसे					
11.1	दत्तः	9	दत्तः	दद्{अव्य;तसिल्}/दत्{अव्य;तसिल्}/दा3{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;डुदाञ्;:जुहोत्यादिः}/दत्त{पुं;1;एक(दा3;क्त;डुदाञ्;:जुहोत्यादिः)}/दत्त{पुं;1;एक(दो1;क्त;दो;:दिवादिः)}/दत्त{पुं;1;एक(दा1;क्त;दाण्;:भ्वादिः)}/दत्त{पुं;1;एक(दे1;क्त;देङ्;:भ्वादिः)}	दत्त{पुं;1;एक(दे1;क्त;देङ्;:भ्वादिः)}	अभिहित_कर्ता,10.1	अभिहित_कर्ता,10.1	N1	दिया_हुवा					
12.1	सर्वेषां	10	सर्वेषां	सर्व{सर्वनाम;पुं;6;बहु}/सर्व{सर्वनाम;नपुं;6;बहु}	सर्व{सर्वनाम;नपुं;6;बहु}	विशेषणम्,7.1	विशेषणम्,7.1	N6	सब_					
13.1	वः	11	वः	युष्मद्{सर्वनाम;2;बहु}/युष्मद्{सर्वनाम;4;बहु}/युष्मद्{सर्वनाम;6;बहु}	युष्मद्{सर्वनाम;4;बहु}	सम्प्रदानम्,11.1	सम्प्रदानम्,11.1	N4	आपका					
