index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	मत्-		मत्-वचनात्	मत्	मत्	समासः,1.2	समासः,1.2	CP	मत्-वचन_से					
1.2	वचनात्			वचन{पुं;5;एक}/वचन{नपुं;5;एक}	वचन{नपुं;5;एक}	हेतुः,7.1	हेतुः,7.1	N5						
2.1	क्षत्तः		क्षत्तः	क्षत्तृ{पुं;8;एक}	क्षत्तृ{पुं;8;एक}	सम्बोध्यः,7.1	सम्बोध्यः,7.1	N8	क्षत्तृ					
3.1	(त्वम्)			युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	तुम					
4.1	कौरवम्		कौरवम्	कौरव{पुं;2;एक}	कौरव{पुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2	कौरव_को					
5.1	पार्थिवम्		पार्थिवम्	पार्थिव{पुं;2;एक}	पार्थिव{पुं;2;एक}	गौणकर्म,7.1	गौणकर्म,7.1	N2	पार्थिव					
6.1	इदम्		इदं	इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;2;एक}	मुख्यकर्म,7.1	मुख्यकर्म,7.1	N2	यह					
7.1	ब्रूहि		ब्रूहि	ब्रू1{कर्तरि;लोट्;म;एक;परस्मैपदी;ब्रूञ्;अदादिः}	ब्रू1{कर्तरि;लोट्;म;एक;परस्मैपदी;ब्रूञ्;अदादिः}	अभिहित_कर्ता,3.1;सकर्मक	अभिहित_कर्ता,3.1;सकर्मक	KP	कहो					
8.1	यावत्		यावत्	यावत्{अव्य}	यावत्{अव्य}	सम्बन्धः,16.1	सम्बन्धः,16.1	NA	जब_तक				नित्य_सम्बन्धः,18	
9.1	(धृतराष्ट्रः)			धृतराष्ट्र{पुं;1;एक}	धृतराष्ट्र{पुं;1;एक}	कर्ता,17.1	कर्ता,17.1	N1	धृतराष्ट्र					
10.1	सुहृदाम्		सुहृदाम्	सुहृद्{पुं;6;बहु}/सुहृद्<वर्गः:ना>{स्त्री;6;बहु}	सुहृद्{पुं;6;बहु}	समुच्चितः,15.1	समुच्चितः,15.1	N6	प्रिय					
11.1	सर्वेषाम्		सर्वेषां	सर्व{सर्वनाम;पुं;6;बहु}/सर्व{सर्वनाम;नपुं;6;बहु}	सर्व{सर्वनाम;नपुं;6;बहु}	विशेषणम्,12.1	विशेषणम्,12.1	N6	सबके					
12.1	उपकारिणाम्		उपकारिणाम्	उपकारिन्{पुं;6;बहु}	उपकारिन्{पुं;6;बहु}	समुच्चितः,15.1	समुच्चितः,15.1	N6	हितकरों_का					
13.1	भीष्म-		भीष्म-आदीनाम्	भीष्म	भीष्म	समासः,13.2	समासः,13.2	CP						
13.2	आदीनाम्			आदि{नपुं;6;बहु}	आदि{नपुं;6;बहु}	समुच्चितः,15.1	समुच्चितः,15.1	N6	भीष्म-आदि					
14.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,15.1	समुच्चय_द्योतकः,15.1	NA	और					
15.1	पुत्राणाम्		पुत्राणाम्	पुत्र{पुं;6;बहु}	पुत्र{पुं;6;बहु}	षष्ठीसम्बन्धः,16.1	षष्ठीसम्बन्धः,16.1	N6	पुत्रों_का					
16.1	दातुम्		दातुम्	दा1{अव्य;तुमुन्;दाण्;भ्वादिः}/दा2{अव्य;तुमुन्;दाप्;अदादिः}/दा3{अव्य;तुमुन्;डुदाञ्;जुहोत्यादिः}/दे1{अव्य;तुमुन्;देङ्;भ्वादिः}/दै1{अव्य;तुमुन्;दैप्;भ्वादिः}/दी1{अव्य;तुमुन्;दीङ्;दिवादिः}/दो1{अव्य;तुमुन्;दो;दिवादिः}	दो1{अव्य;तुमुन्;दो;दिवादिः}	कर्म,17.1	कर्म,17.1	NA	कतरने~की					
17.1	इच्छति		इच्छति	इष्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;इषुँ;तुदादिः}	इष्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;इषुँ;तुदादिः}	अभिहित_कर्ता,9.1;सकर्मक	अभिहित_कर्ता,9.1;सकर्मक	KP	इच्छा_करता_है					
18.1	तावत्		तावत्	तावत्{अव्य}/तावत्{नपुं;1;एक}/तावत्{नपुं;2;एक}/तावत्{नपुं;8;एक}	तावत्{अव्य}	कर्म,22.1	कर्म,22.1	NA	तब_तक				नित्य_सम्बन्धः,8	
19.1	मम		मम	अस्मद्{सर्वनाम;6;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,20.1	षष्ठीसम्बन्धः,20.1	N6	मेरे					
20.1	कोशात्		कोशात्	कोश{पुं;5;एक}	कोश{पुं;5;एक}	अपादानम्,22.1	अपादानम्,22.1	N5	कोश_से					
21.1	अहम्		अहम्	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,22.1	कर्ता,22.1	N1	मैं					
22.1	ददामि		ददामि	दा3{कर्तरि;लट्;उ;एक;परस्मैपदी;डुदाञ्;जुहोत्यादिः}	दा3{कर्तरि;लट्;उ;एक;परस्मैपदी;डुदाञ्;जुहोत्यादिः}	अभिहित_कर्ता,14.1;सकर्मक	अभिहित_कर्ता,14.1;सकर्मक	KP	देता_हूँ					
23.1	विभो		विभो	विभु{पुं;8;एक}	विभु{पुं;8;एक}	सम्बोध्यः,25.1	सम्बोध्यः,25.1	N8	शक्तिशाली					
