index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	सर्वे	1	सर्वे	सर्व{सर्वनाम;पुं;1;बहु}/सर्व{सर्वनाम;नपुं;1;द्वि}/सर्व{सर्वनाम;नपुं;2;द्वि}/सर्वा{सर्वनाम;स्त्री;1;द्वि}/सर्वा{सर्वनाम;स्त्री;2;द्वि}	सर्व{सर्वनाम;पुं;1;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N1	सब					
2.1	तु	2	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	तो					
3.1	आत्ययिकाः		आत्ययिकाः	आत्ययिक{पुं;1;बहु}/आत्ययिक{पुं;8;बहु}	आत्ययिक{पुं;1;बहु}	कर्तृसमानाधिकरणम्,20.1	कर्तृसमानाधिकरणम्,20.1	N1	आत्ययिक					
4.1	कालाः	3	कालाः	काल{पुं;1;बहु}/काला{स्त्री;1;बहु}/काला{स्त्री;2;बहु}/काल{पुं;8;बहु}/काला{स्त्री;8;बहु}	काल{पुं;1;बहु}	कर्ता,20.1	कर्ता,20.1	N1	समय					
5.1	कार्याणाम्	4	कार्याणाम्	कार्य{पुं;6;बहु}/कार्य{नपुं;6;बहु}/कार्या{स्त्री;6;बहु(कॄ1;ण्यत्;कॄ;:तुदादिः)}/कार्या{स्त्री;6;बहु(कृ3;ण्यत्;डुकृञ्;:तनादिः)}/कार्या{स्त्री;6;बहु(कृ2;यत्;कृञ्;:स्वादिः)}/कार्या{स्त्री;6;बहु(कृ1;ण्यत्;कृञ्;:भ्वादिः)}/कार्या{स्त्री;6;बहु(कॄ2;ण्यत्;कॄञ्;:क्र्यादिः)}/कार्या{स्त्री;6;बहु(कॄ3;ण्यत्;कॄ;:क्र्यादिः)}	कार्य{पुं;6;बहु}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	कार्यों_का					
6.1	भरतर्षभ	5	भरतर्षभ	भरतर्षभ{पुं;8;एक}	भरतर्षभ{पुं;8;एक}	सम्बोध्यः,20.1	सम्बोध्यः,20.1	N8	भरतर्षभ					
7.1	तथा	6	तथा	तथा{अव्य}	तथा{अव्य}	सम्बन्धः,21.1	सम्बन्धः,21.1	NA	वैसे					
8.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	ही					
9.1	अलम्-		अलम्-कृतः	अलम्	अलम्	समासः,9.2	समासः,9.2	CP	अलम्-कृत्					
9.2	कृतः			कृत{पुं;1;एक(कृ1;क्त;कृञ्;:भ्वादिः)}	कृत{पुं;1;एक(कृ3;क्त;डुकृञ्;:तनादिः)}	कर्तृसमानाधिकरणम्,11.1	कर्तृसमानाधिकरणम्,11.1	N1						
10.1	काले	7	काले	काल{नपुं;1;द्वि}/काल{नपुं;2;द्वि}/काला{स्त्री;1;द्वि}/काला{स्त्री;2;द्वि}/काल{नपुं;8;द्वि}/काला{स्त्री;8;एक}/काला{स्त्री;8;द्वि}/काल{पुं;7;एक}/काल{नपुं;7;एक}	काल{पुं;7;एक}	कालाधिकरणम्,11.1	कालाधिकरणम्,11.1	N7	समय					
11.1	तिष्ठेः	8	तिष्ठेथा	तिष्ठेथाः}	ष्था{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी{धातुः ष्था} भ्वादिः}	अभिहित_कर्ता,9.2;सकर्मक	अभिहित_कर्ता,9.2;सकर्मक	KP						
12.1	भूरिदक्षिण	9	भूरिदक्षिण	भूरि-दक्षिण{सर्वनाम;पुं;1;एक}/दक्षिण{पुं;1;एक}	भूरिदक्षिण{पुं;8;एक}	सम्बोध्यः,11.1	सम्बोध्यः,11.1	N8	बहुत-दक्षिण					
13.1	चक्रवत्	10	चक्रवत्	चक्रवत्	चक्रवत्{अव्य}	क्रियाविशेषणम्,22.1	क्रियाविशेषणम्,22.1	NA						
14.1	कर्मणाम्		कर्मणाम्	कर्मन्{नपुं;6;बहु}	कर्मन्{नपुं;6;बहु}	षष्ठीसम्बन्धः,16.1	षष्ठीसम्बन्धः,16.1	N6	कर्मों_का					
15.1	तात	11	तात	तात{पुं;8;एक}	तात{पुं;8;एक}	सम्बोध्यः,20.1	सम्बोध्यः,20.1	N8	पिता					
16.1	पर्यायः	12	पर्यायो	पर्याय{पुं;1;एक}	पर्याय{पुं;1;एक}	कर्ता,22.1	कर्ता,22.1	N1	पर्याय					
17.1	हि	13	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,22.1	सम्बन्धः,22.1	NA	हि					
18.1	एषः		एषः	एतद्{सर्वनाम;पुं;1;एक}	एतद्{सर्वनाम;पुं;1;एक}	विशेषणम्,16.1	विशेषणम्,16.1	N1	यह					
19.1	नित्यशः	14	नित्यशः	नित्यशः{अव्य}	नित्यशः{अव्य}	क्रियाविशेषणम्,22.1	क्रियाविशेषणम्,22.1	NA	हमेशा					
20.1	(भवेयुः)				भू{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी{धातुः भू} भ्वादिः}	अभिहित_कर्ता,19.1;सकर्मक	अभिहित_कर्ता,19.1;सकर्मक	KP						
21.1	(त्वम्)				युष्मद्{सर्वनाम;1;एक}	कर्ता,11.1	कर्ता,11.1	N1						
