index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	अकरोत्	1	अकरोत्	कृ3{कर्तरि;लङ्;प्र;एक;परस्मैपदी;डुकृञ्;:तनादिः}	कृ3{कर्तरि;लङ्;प्र;एक;परस्मैपदी;डुकृञ्;:तनादिः}	अभिहित_कर्ता,7.1;सकर्मक	अभिहित_कर्ता,7.1;सकर्मक	KP	किया					
2.1	बन्ध-		बन्ध-मोक्षान्	बन्ध्	बन्ध्	T6,2.2	T6,2.2	CP						
2.2	मोक्षान्			मोक्षान्{पुं;2;बहु}	मोक्ष{पुं;2;बहु}	समुच्चितः,5.1	समुच्चितः,5.1	N2						
3.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,5.1	समुच्चय_द्योतकः,5.1	NA	और					
4.1	वध्यानां	2	वध्यानां	वध्य{पुं;6;बहु}/वध्य{नपुं;6;बहु}/वध्या{स्त्री;6;बहु}	वध्य{पुं;6;बहु}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	मारने_योग्य_का					
5.1	मोक्षणं	3	मोक्षणं	मोक्षण{नपुं;1;एक}/मोक्षण{नपुं;2;एक}	मोक्षण{नपुं;2;एक}	कर्म,1.1	कर्म,1.1	N2	मोक्षण					
6.1	तथा	4	तथा	तथा{अव्य}	तथा{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	वैसे					
7.1	(धृतराष्ट्रः)	8	धृतराष्ट्रः	धृतराष्ट्र{पुं;1;एक}	धृतराष्ट्र{पुं;1;एक}	कर्ता,1.1	कर्ता,1.1	N1	धृतराष्ट्र					
8.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,14.1	प्रतिषेधः,14.1	NA						
9.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA						
10.1	धर्म-		धर्म-आत्मजः	धर्म	धर्म	T6,10.2	T6,10.2	CP						
10.2	आत्मजः			आत्मज{पुं;1;एक}/आत्म-ज{पुं;1;एक}	आत्मज{पुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1						
11.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,14.1	कर्ता,14.1	N1						
12.1	कदाचित्		कदाचित्	कदाचित्{अव्य}	कदाचित्{अव्य}	अधिकरणम्,14.1	अधिकरणम्,14.1	NA						
13.1	किञ्चित्		किञ्चित्	किञ्चित्{अव्य}	किञ्चित्{अव्य}	कर्म,14.1	कर्म14.1	NA						
14.1	अब्रवीत्		अब्रवीत्	ब्रू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;ब्रूञ्;:अदादिः}	ब्रू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;ब्रूञ्;:अदादिः}	अभिहित_कर्ता,11.1;सकर्मक	अभिहित_कर्ता,11.1;सकर्मक	KP						
15.1	.	.	-	-	-	-	-	FS						
