index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,1.2	प्रतिषेधः,1.2	NA	नहीं					
1.2	(आसीत्)		-	-	-	अभिहित_कर्ता,4.2	अभिहित_कर्ता,4.2	KP						
2.1	तत्		तत्	तत्{अव्य}/तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	कर्म,1.2	कर्म,1.2	N2					नित्य_सम्बन्धः,14	
3.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	तो					
4.1	दुर्योधन-		दुर्योधन-कृतं	दुर्योधन	दुर्योधन	समासः,4.2	समासः,4.2	CP	दुर्योधन-कृत्_को					
4.2	कृतं			कृत{पुं;1;एक(कृ3;क्त;डुकृञ्;:तनादिः)}	कृत{पुं;1;एक(कृ3;क्त;डुकृञ्;:तनादिः)}	कर्ता,1.2	कर्ता,1.2	N1						
5.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,9.2	प्रतिषेधः,9.2	NA	नहीं					
6.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,9.2	सम्बन्धः,9.2	NA	और					
7.1	तत्		तत्	तत्{अव्य}/तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	कर्म,9.2	कर्म,9.2	N2						
8.1	भवता		भवता	भवत्{सर्वनाम;पुं;3;एक}/भवत्{पुं;3;एक}	भवत्{पुं;3;एक}	हेतुः,9.1	हेतुः,9.1	N3	आपसे					
9.1	कृतम्		कृतम्	कृत्{पुं;2;एक}/कृत{नपुं;1;एक}/कृत{नपुं;2;एक}/कृत{पुं;2;एक(कृ3;क्त;डुकृञ्;:तनादिः)}/कृत{नपुं;1;एक(कृ3;क्त;डुकृञ्;:तनादिः)}/कृत{नपुं;2;एक(कृ3;क्त;डुकृञ्;:तनादिः)}/कृत{पुं;2;एक(कृ2;क्त;कृञ्;:स्वादिः)}/कृत{नपुं;1;एक(कृ2;क्त;कृञ्;:स्वादिः)}/कृत{नपुं;2;एक(कृ2;क्त;कृञ्;:स्वादिः)}/कृत{पुं;2;एक(कृ1;क्त;कृञ्;:भ्वादिः)}/कृत{नपुं;1;एक(कृ1;क्त;कृञ्;:भ्वादिः)}/कृत{नपुं;2;एक(कृ1;क्त;कृञ्;:भ्वादिः)}	कृत{पुं;1;एक(कृ3;क्त;डुकृञ्;:तनादिः)}	कर्ता,9.2	कर्ता,9.2	N1	कृत्_को					
9.2	(आसीत्)		-	-	-	अभिहित_कर्ता,9.1	अभिहित_कर्ता,9.1	KP						
10.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,17.2	प्रतिषेधः,17.2	NA	नहीं					
11.1	कर्ण-		कर्ण-सौबलाभ्यां	  	कर्ण	समासः,11.2	समासः,11.2	CP	कर्ण-सौबलों_से					
11.2	सौबलाभ्यां			सौबल{नपुं;3;द्वि}/सौबल{नपुं;4;द्वि}/सौबल{नपुं;5;द्वि}/सौबल{पुं;3;द्वि}/सौबल{पुं;4;द्वि}/सौबल{पुं;5;द्वि}/सौबला{स्त्री;3;द्वि}/सौबला{स्त्री;4;द्वि}/सौबला{स्त्री;5;द्वि}	सौबल{पुं;3;द्वि}	हेतुः,17.1	हेतुः,17.1	N3						
12.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,17.2	सम्बन्धः,17.2	NA	और					
13.1	कुरवः		कुरवः	कुरु{पुं;1;बहु}/कुरव{पुं;1;एक}	कुरु{पुं;1;बहु}	कर्ता,16.1	कर्ता,16.1	N1	कुरु					
14.1	यत्		यत्	यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यद्{सर्वनाम;नपुं;2;एक}	विशेषणम्,15.1;नित्यसम्बन्धः,2.1;नित्यसम्बन्धः,7.1;नित्यसम्बन्धः,18.1	विशेषणम्,15.1;नित्यसम्बन्धः,2.1;नित्यसम्बन्धः,7.1;नित्यसम्बन्धः,18.1	N2					नित्य_सम्बन्धः,2	
15.1	क्षयम्		क्षयम्	क्षय{पुं;2;एक}/क्षय{नपुं;1;एक}/क्षय{नपुं;2;एक}	क्षय{नपुं;2;एक}	कर्म,16.1	कर्म,16.1	N2	क्षय_को					
16.1	गताः		गताः	गत{पुं;1;बहु(गम्1;क्त;गमॢँ;:भ्वादिः)}/गता{स्त्री;1;बहु(गम्1;क्त;गमॢँ;:भ्वादिः)}/गता{स्त्री;2;बहु(गम्1;क्त;गमॢँ;:भ्वादिः)}	गत{पुं;1;बहु(गम्1;क्त;गमॢँ;:भ्वादिः)}	अभिहित_कर्ता,13.1	अभिहित_कर्ता,13.1	N1						
