index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	ते	1	ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	तद्{सर्वनाम;पुं;1;बहु}	विशेषणम्,3.1	विशेषणम्,3.1	N1	वे					
2.1	च	2	च	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	और					
3.1	द्वादश	3	द्वादश	द्वादश{पुं;8;एक}/द्वादश{नपुं;8;एक}/द्वादशन्{संख्येयम्;1;बहु}/द्वादशन्{संख्येयम्;2;बहु}	द्वादशन्{संख्येयम्;1;बहु}	कर्ता,3.2	कर्ता,3.2	N1	बारह					
3.2	(भवन्ति)					अभिहित_कर्ता,3.1;सकर्मक	अभिहित_कर्ता,3.1;सकर्मक	KP						
4.1	कौन्तेय	4	कौन्तेय	कौन्तेय{पुं;8;एक}	कौन्तेय{पुं;8;एक}	सम्बोध्यः,3.2	सम्बोध्यः,3.2	N8	कौन्तेय					
5.1	राज्ञाम्	5	राज्ञाम्	राजन्{पुं;6;बहु}	राजन्{पुं;6;बहु}	षष्ठीसम्बन्धः,10.1	षष्ठीसम्बन्धः,10.1	N6	राजाओं_के					
6.1	वै	6	वै	वै{अव्य}	वै{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	सुखना					
7.1	विविध-	7	विविध-आत्मकाः	विविध	विविध	समासः,7.2	समासः,7.2	CP	विविध-आत्मक					
7.2	आत्मकाः			आत्मक{पुं;8;बहु}	आत्मक{पुं;1;बहु}	विशेषणम्,10.1	विशेषणम्,10.1	N1						
8.1	मन्त्रि-	8	मन्त्रि-प्रधानाः	मन्त्रि	मन्त्रि	समासः,8.2	समासः,8.2	CP	मन्त्रि-प्रधान					
8.2	प्रधानाः			प्रधान{पुं;8;बहु}/प्रधान{पुं;1;बहु}/प्रधाना{स्त्री;8;बहु}/प्रधाना{स्त्री;1;बहु}/प्रधाना{स्त्री;2;बहु}	प्रधान{पुं;1;बहु}	विशेषणम्,10.1	विशेषणम्,10.1	N1						
9.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,8.2	सम्बन्धः,8.2	NA	और					
10.1	गुणाः	9	गुणाः	गुण{पुं;1;बहु}/गुणा{स्त्री;1;बहु}/गुणा{स्त्री;2;बहु}/गुण{पुं;8;बहु}	गुण{पुं;1;बहु}	संज्ञी,16.1	संज्ञी,16.1	N1	गुण					
11.1	षष्टिः	10	षष्टिः	षष्टि{स्त्री;1;एक}/षष्टि{संख्येयम्;1;एक}	षष्टि{संख्येयम्;1;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N1	षष्टि					
12.1	द्वादश		द्वादश	द्वादश{पुं;8;एक}/द्वादश{नपुं;8;एक}/द्वादशन्{संख्येयम्;1;बहु}/द्वादशन्{संख्येयम्;2;बहु}	द्वादशन्{संख्येयम्;1;बहु}	संज्ञी,16.1	संज्ञी,16.1	N1	बारह					
13.1	च	11	च	च{अव्य}	च{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	और					
14.1	प्रभो	12	प्रभो	प्रभु{पुं;8;एक}/प्रभु{नपुं;8;एक}	प्रभु{पुं;8;एक}	सम्बोध्यः,18.1	सम्बोध्यः,18.1	N8	प्रभु					
15.1	एतत्	1	एतत्	एतद्{सर्वनाम;नपुं;1;एक}/एतद्{सर्वनाम;नपुं;2;एक}	एतद्{सर्वनाम;नपुं;1;एक}	सम्बन्धः,16.1	सम्बन्धः,16.1	N1	यह					
16.1	मण्डलम्		मण्डलम्	मण्डल{पुं;2;एक}/मण्डल{नपुं;1;एक}/मण्डल{नपुं;2;एक}	मण्डल{नपुं;1;एक}	कर्म,18.1	कर्म,18.1	N1	मण्डल_को					
17.1	इति		इति	इति{अव्य}	इति{अव्य}	सम्बन्धः,16.1	सम्बन्धः,16.1	NA	ऐसा					
18.1	आहुः		आहुः	अह्2{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;अहँ;:स्वादिः}/ब्रू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;ब्रूञ्;:अदादिः}	अह्2{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;अहँ;:स्वादिः}	अभिहित_कर्ता,19.1;सकर्मक	अभिहित_कर्ता,19.1;सकर्मक	KP	अह्2_प्प्_स्क्या					
19.1	आचार्याः		आचार्याः	आचार्या{स्त्री;1;एक}	आचार्य{पुं;1;बहु}	कर्ता,18.1	कर्ता,18.1	N1						
20.1	नीति-	2	नीति-कोविदाः	नीति	नीति	समासः,20.2	समासः,20.2	CP	नीति-कोविद					
20.2	कोविदाः			कोविद{पुं;1;बहु}/कोविदा{स्त्री;1;बहु}/कोविदा{स्त्री;2;बहु}	कोविद{पुं;1;बहु}	विशेषणम्,19.1	विशेषणम्,19.1	N1						
21.1	.	.	-	-	-	-	-	FS	-					
