index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	एवम्	1	एवम्	एवम्{अव्य}	एवम्{अव्य}	क्रियाविशेषणम्,2.1	क्रियाविशेषणम्,2.1	NA	ऐसा					
2.1	उक्तः		उक्तः	उक्त{पुं;1;एक(वच्1;क्त;वचँ;:अदादिः)}	उक्त{पुं;1;एक(वच्1;क्त;वचँ;:अदादिः)}	पूर्वकालः,9.1	पूर्वकालः,9.1	N1	कहा_हुवा					
3.1	सः	2	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,4.2	विशेषणम्,4.2	N1	वह					
4.1	राज-	3	राज-ऋषिः	राज	राज	समासः,4.2	समासः,4.2	CP	राजा-ऋषि					
4.2	ऋषिः			ऋषि{पुं;1;एक}	ऋषि{पुं;1;एक}	कर्ता,2.1	कर्ता,2.1	N1						
5.1	धर्म-		धर्म-राजेन	धर्म  	धर्म	समासः,5.2	समासः,5.2	CP	धर्मराज से					
5.2	राजेन			राज{पुं;3;एक}/राज{नपुं;3;एक}	राज{पुं;3;एक}	कर्ता,9.1	कर्ता,9.1	N3						
6.1	धीमता	4	धीमता	धीमत्{पुं;3;एक}	धीमत्{पुं;3;एक}	विशेषणम्,5.2	विशेषणम्,5.2	N3	बुद्धिमान्_से					
7.1	कौन्तेयम्	5	कौन्तेयम्	कौन्तेय{पुं;2;एक}	कौन्तेय{पुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	कौन्तेय_को					
8.1	समनुज्ञातुम्	6	समनुज्ञातुम्	अनु_ज्ञा1{अव्य;तुमुन्;ज्ञा;:क्र्यादिः}	अनु_ज्ञा1{अव्य;तुमुन्;ज्ञा;:क्र्यादिः}	सहायकक्रिया,9.1	सहायकक्रिया,9.1	NA	अनुमति देना					
9.1	इयेष		इयेष	इष्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;इषँ;:दिवादिः}/इष्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;इषँ;:दिवादिः}/इष्2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;इषुँ;:तुदादिः}/इष्2{कर्तरि;लिट्;उ;एक;परस्मैपदी;इषुँ;:तुदादिः}/इष्4{कर्तरि;लिट्;प्र;एक;परस्मैपदी;इषँ;:क्र्यादिः}/इष्4{कर्तरि;लिट्;उ;एक;परस्मैपदी;इषँ;:क्र्यादिः}	इष्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;इषँ;:दिवादिः}	अभिहित_कर्ता,5.2	अभिहित_कर्ता,5.2	KP	स्वीकृति देना					
10.1	भरतर्षभ	7	भरतर्षभ	भरतर्षभ{पुं;8;एक}	भरतर्षभ{पुं;8;एक}	सम्बोध्यः,9.1	सम्बोध्यः,9.1	N8	भरतर्षभ					
11.1	.	.	-	-	-	-	-	FS	-					
