index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	गणानाम्	1	गणानाम्	गण{पुं;6;बहु}	गण{पुं;6;बहु}	कर्ता,2.1	कर्ता,2.1	N6	गणों_के					
2.1	भेदने	2	भेदने	भेदन{नपुं;1;द्वि(भिद्1;ल्युट्;भिदिँर्;:रुधादिः)}/भेदन{नपुं;2;द्वि(भिद्1;ल्युट्;भिदिँर्;:रुधादिः)}/भेदन{नपुं;7;एक(भिद्1;ल्युट्;भिदिँर्;:रुधादिः)}	भेदन{नपुं;7;एक(भिद्1;ल्युट्;भिदिँर्;:रुधादिः)}	अधिकरणम्,11.1	अधिकरणम्,11.1	N7	भेद_करने_में					
3.1	साधु-	7	साधु-सङ्ग्रहणात्	साधु	साधु			CP	साधु-पकड़ने_से					
3.2	सङ्ग्रहणात्			सङ्ग्रहण{नपुं;5;एक(साधु-ग्रह्1;ल्युट्;ग्रहँ;:क्र्यादिः)}/सङ्ग्रहण{पुं;5;एक}/सङ्ग्रहण{नपुं;5;एक}	सङ्ग्रहण{नपुं;5;एक(साधु-ग्रह्1;ल्युट्;ग्रहँ;:क्र्यादिः)}	समुच्चितः,7.2	समुच्चितः,7.2	N5						
4.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,3.2	सम्बन्धः,3.2	NA	भी					
5.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	ही					
6.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	समुच्चय_द्योतकः,7.2	समुच्चय_द्योतकः,7.2	NA	वैसे					
7.1	पाप-	8	पाप-निग्रहणात्	पाप	पाप			CP	पाप-निग्रहण_से					
7.2	निग्रहणात्			निग्रहण{नपुं;5;एक(पाप-ग्रह्1;ल्युट्;ग्रहँ;:क्र्यादिः)}	निग्रहण{नपुं;5;एक(पाप-ग्रह्1;ल्युट्;ग्रहँ;:क्र्यादिः)}	हेतु,11.1	हेतु,11.1	N5						
8.1	मन्त्रिभिः	6	मन्त्रिभिः	मन्त्रिन्{पुं;3;बहु}	मन्त्रिन्{पुं;3;बहु}	सहार्थः,11.1	सहार्थः,11.1	N3	मन्त्रियों_का					
9.1	सह	5	सह	सह{अव्य}	सह{अव्य}	सहार्थ_द्योतकः,8.1	सहार्थ_द्योतकः,8.1	NA	साथ					
10.1	योगम्	3	योगम्	योग{पुं;2;एक}	योग{पुं;2;एक}	कर्म,11.1	कर्म,11.1	N2	योग					
11.1	गच्छेथाः	4	गच्छेथाः	गम्1{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;गमॢँ;:भ्वादिः}	गम्1{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;गमॢँ;:भ्वादिः}			KP	जाओ					
12.1	(त्वम्)					कर्ता,11.1	कर्ता,11.1	N1						
13.1	.	.	-	-	-	-	-	FS	-					
