index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	गते	1	गते	गति{स्त्री;8;एक}/गत{पुं;7;एक(गम्1;क्त;गमॢँ;:भ्वादिः)}/गत{नपुं;1;द्वि(गम्1;क्त;गमॢँ;:भ्वादिः)}/गत{नपुं;2;द्वि(गम्1;क्त;गमॢँ;:भ्वादिः)}/गत{नपुं;7;एक(गम्1;क्त;गमॢँ;:भ्वादिः)}/गता{स्त्री;1;द्वि(गम्1;क्त;गमॢँ;:भ्वादिः)}/गता{स्त्री;2;द्वि(गम्1;क्त;गमॢँ;:भ्वादिः)}	गत{पुं;7;एक(गम्1;क्त;गमॢँ;:भ्वादिः)}	भावलक्षणसप्तमी_पूर्वकालः,7.1	भावलक्षणसप्तमी_पूर्वकालः,7.1	N7	गति					
2.1	भगवति	2	भगवति	भग{मतुप्;पुं;7;एक}/भग{मतुप्;नपुं;7;एक}/भगवत्{पुं;7;एक}	भग{मतुप्;पुं;7;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N7	भग_में					
3.1	व्यासे	3	व्यासे	वि_अस्3{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;असुँ;:दिवादिः}/वि_अस्3{कर्मणि;लिट्;उ;एक;आत्मनेपदी;असुँ;:दिवादिः}/व्यास{पुं;7;एक}/व्यास{पुं;7;एक(अस्3;घञ्;असुँ;:दिवादिः)}	व्यास{पुं;7;एक}	कर्ता,1.1	कर्ता,1.1	N7						
4.1	राजा	4	राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	विशेषणम्,5.2	विशेषणम्,5.2	N1	राजा					
5.1	पाण्डु-	5	पाण्डु-सुतः	पाण्डु	पाण्डु	T7,5.2	T7,5.2	CP	षु2_प्प्_स्क्ते_हैं					
5.2	सुतः			षु2{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;अदादिः}/सुत{पुं;1;एक}/सुत{पुं;1;एक(षु2;क्त;अदादिः)}/सुत{पुं;1;एक(षु3;क्त;स्वादिः)}	सुत{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1						
6.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	अधिकरणम्,7.1	अधिकरणम्,7.1	NA	वहाँ_से					
7.1	प्रोवाच	6	प्रोवाच	प्र_वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;वचँ;:अदादिः}/वच्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;वचँ;:अदादिः}	प्र_वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;वचँ;:अदादिः}	अभिहित_कर्ता,5.1;सकर्मक	अभिहित_कर्ता,5.1;सकर्मक	KP	बोला					
8.1	पितरम्	7	पितरम्	पितृ{पुं;2;एक}	पितृ{पुं;2;एक}	कर्म,7.1	कर्म,7.1	N2	पिता_को					
9.1	वृद्धम्	8	वृद्धम्	वृद्ध{पुं;2;एक}/वृद्ध{नपुं;1;एक}/वृद्ध{नपुं;2;एक}	वृद्ध{पुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2	वृद्ध_को					
10.1	मन्दम्	9	मन्दम्	मन्द{पुं;2;एक}/मन्द{नपुं;1;एक}/मन्द{नपुं;2;एक}	मन्द{पुं;2;एक}	वीप्सा,11.1	वीप्सा,11.1	N2	मन्द_को					
11.1	मन्दम्	10	मन्दम्	मन्द{पुं;2;एक}/मन्द{नपुं;1;एक}/मन्द{नपुं;2;एक}	मन्द{पुं;2;एक}	क्रियाविशेषणम्,7.1	क्रियाविशेषणम्,7.1	N2	मन्द_को					
12.1	इव		इव	इव{अव्य}	इव{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	जैसे					
13.1	आनतः		आनतः	आ_नत{पुं;1;एक{कृदन्त}	आ_नत{पुं;1;एक{कृदन्त}	विशेषणम्,5.2	विशेषणम्,5.2	N1						
14.1	.	.	-	-	-	-	-	FS	-					
