index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	चतुर्थे	1	चतुर्थे	चतुर्थ{नपुं;1;द्वि}/चतुर्थ{नपुं;2;द्वि}/चतुर्थ{नपुं;1;द्वि}/चतुर्थ{नपुं;2;द्वि}/चतुर्थ{नपुं;8;द्वि}/चतुर्थ{पुं;7;एक}/चतुर्थ{नपुं;7;एक}/चतुर्थ{पुं;7;एक}/चतुर्थ{नपुं;7;एक}	चतुर्थ{पुं;7;एक}	समुच्चितः,13.1	समुच्चितः,13.1	N7	चौथे					
2.1	नियते	2	नियते	नियता{स्त्री;1;द्वि}/नियता{स्त्री;2;द्वि}/नि_यत्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;यतीँ;:भ्वादिः}/नियत{नपुं;8;द्वि}/नियति{स्त्री;8;एक}/नियत{पुं;7;एक(यत्1;घञ्;यतीँ;:भ्वादिः)}	नियत{पुं;7;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N7	नियतायें					
3.1	काले	3	काले	काल{नपुं;1;द्वि}/काल{नपुं;2;द्वि}/काला{स्त्री;1;द्वि}/काला{स्त्री;2;द्वि}/काल{नपुं;8;द्वि}/काला{स्त्री;8;एक}/काला{स्त्री;8;द्वि}/काल{पुं;7;एक}/काल{नपुं;7;एक}	काल{पुं;7;एक}	कालाधिकरणम्,8.1	कालाधिकरणम्,8.1	N7	समय					
4.1	कदाचित्	4	कदाचित्	कदाचित्{अव्य}	कदाचित्{अव्य}	कालाधिकरणम्,8.1	कालाधिकरणम्,8.1	NA	कभी					
5.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	भी					
6.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,13.1	समुच्चय_द्योतकः,13.1	NA	और					
7.1	तृष्णा-	6	तृष्णा-विनयनम्	तृष्णा	तृष्णा	T6,7.2	T6,7.2	CP						
7.2	विनयनम्			विनयन{नपुं;1;एक}/विनयन{नपुं;2;एक}	विनयन{नपुं;2;एक}	कर्म,10.1	कर्म,10.1	N2						
8.1	भुञ्जे	7	भुञ्जे	भुज्2{कर्तरि;लट्;उ;एक;आत्मनेपदी;भुजँ;:रुधादिः}	भुज्2{कर्तरि;लट्;उ;एक;आत्मनेपदी;भुजँ;:रुधादिः}	अभिहित_कर्ता,9.1;सकर्मक	अभिहित_कर्ता,9.1;सकर्मक	KP	खाता_हूँ					
9.1	गान्धारी	8	गान्धारी	गान्धारी{स्त्री;1;एक}/गान्धारि{पुं;1;द्वि}/गान्धारि{पुं;2;द्वि}/गान्धारि{पुं;8;द्वि}	गान्धारी{स्त्री;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	गान्धारी					
10.1	वेद	9	वेद	विद्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;विदँ;:अदादिः}/विद्1{कर्तरि;लट्;उ;एक;परस्मैपदी;विदँ;:अदादिः}/वेद{पुं;8;एक}	विद्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;विदँ;:अदादिः}	अभिहित_कर्ता,9.1;सकर्मक	अभिहित_कर्ता,9.1;सकर्मक	KP	समझता_है					
11.1	तत्	10	तत्	तत्{अव्य}/तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तत्{सर्वनाम;नपुं;2;एक}	विशेषणम्,7.2	विशेषणम्,7.2	N2						
12.1	मम		मम	अस्मद्{सर्वनाम;6;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,7.2	षष्ठीसम्बन्धः,7.2	N6	मेरा					
13.1	अष्टमे	5	अष्टमे	अष्टम{नपुं;1;द्वि}/अष्टम{नपुं;2;द्वि}/अष्टम{नपुं;1;द्वि}/अष्टम{नपुं;2;द्वि}/अष्टम{नपुं;8;द्वि}/अष्टमा{स्त्री;1;द्वि}/अष्टमा{स्त्री;2;द्वि}/अष्टम{नपुं;8;द्वि}/अष्टम{पुं;7;एक}/अष्टम{नपुं;7;एक}/अष्टम{पुं;7;एक}/अष्टम{नपुं;7;एक}	अष्टम{पुं;7;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N7	आठवेँ					
14.1	.	.	-	-	-	-	-	FS	-					
