index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	यः	1	यः	यद्{सर्वनाम;पुं;1;एक}	यद्{सर्वनाम;पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	जो				नित्य_सम्बन्धः,10	
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	और					
3.1	कश्चित्	2	कश्चित्	कश्चिन्}	कश्चित्{अव्य}	विशेषणम्,4.1	विशेषणम्,4.1	NA						
4.1	नरः		नरः	नृ{पुं;1;बहु}/नर{पुं;1;एक}/नृ{पुं;8;बहु}	नृ{पुं;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	मनुष्य					
5.1	किञ्चित्	3	किञ्चित्	किञ्चित्{अव्य}/किञ्चित्{सर्वनाम;नपुं;1;एक}/किञ्चित्{सर्वनाम;नपुं;2;एक}	किञ्चित्{अव्य}	विशेषणम्,6.2	विशेषणम्,6.2	NA						
6.1	अ-		अ-प्रियम्	अ	अ	Tn,6.2	Tn,6.2	CP						
6.2	प्रियम्			प्रिय{पुं;2;एक}/प्रिय{नपुं;1;एक}/प्रिय{नपुं;2;एक}	प्रिय{पुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	अप्रिय_को					
7.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,6.2	सम्बन्धः,6.2	NA	और					
8.1	अम्बिका-	4	अम्बिका-सुते	अम्बिका	अम्बिका	T6,8.2	T6,8.2	CP						
8.2	सुते	 		सुत{नपुं;2;द्वि(षु3;क्त;षुञ्;:स्वादिः)}/सुता{स्त्री;1;द्वि(षु3;क्त;षुञ्;:स्वादिः)}/सुता{स्त्री;2;द्वि(षु3;क्त;षुञ्;:स्वादिः)}/सुत{नपुं;1;द्वि(शु1;क्त;शु;:भ्वादिः)}/सुत{नपुं;2;द्वि(शु1;क्त;शु;:भ्वादिः)}/सुता{स्त्री;1;द्वि(शु1;क्त;शु;:भ्वादिः)}/सुता{स्त्री;2;द्वि(शु1;क्त;शु;:भ्वादिः)}/सुत{नपुं;1;द्वि(षु2;क्त;षु;:अदादिः)}/सुत{नपुं;2;द्वि(षु2;क्त;षु;:अदादिः)}/सुता{स्त्री;1;द्वि(षु2;क्त;षु;:अदादिः)}/सुता{स्त्री;2;द्वि(षु2;क्त;षु;:अदादिः)}/सुत{पुं;7;एक}/सुति{पुं;8;एक}/सुति{नपुं;8;एक}/सुति{नपुं;1;एक}/सुति{नपुं;2;एक}/सुता{स्त्री;8;एक}/सुता{स्त्री;8;द्वि}/सुता{स्त्री;1;द्वि}/सुता{स्त्री;2;द्वि}	सुत{पुं;7;एक}	विषयाधिकरणम्,9.1	विषयाधिकरणम्,9.1	N7						
9.1	कुरुते	5	कुरुते	कृ3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;डुकृञ्;:तनादिः}	कृ3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;डुकृञ्;:तनादिः}	अभिहित_कर्ता,4.1;सकर्मक	अभिहित_कर्ता,4.1;सकर्मक	KP	करता_है					
10.1	द्वेष्यताम्(द्विषताम्)	6	द्वेष्यताम्	द्विष;तल्;स्त्री;2;एक{तद्धित}	द्विष;तल्;स्त्री;2;एक{तद्धित}	कर्म,11.1	कर्म,11.1	N2						
11.1	एति		एति	इ1{कर्तरि;लट्;प्र;एक;परस्मैपदी;इण्;:अदादिः}	इ1{कर्तरि;लट्;प्र;एक;परस्मैपदी;इण्;:अदादिः}	अभिहित_कर्ता,12.1;सकर्मक	अभिहित_कर्ता,12.1;सकर्मक	KP	जाता_है					
12.1	सः	7	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,11.1;नित्यसम्बन्धः,1.1	कर्ता,11.1;नित्यसम्बन्धः,1.1	N1	वह				नित्य_सम्बन्धः,2	
13.1	कौन्तेयस्य	8	कौन्तेयस्य	कौन्तेय{पुं;6;एक}	कौन्तेय{पुं;6;एक}	षष्ठीसम्बन्धः,10.1	षष्ठीसम्बन्धः,10.1	N6	कौन्तेय_का					
14.1	धीमतः	9	धीमतः	धीमत्{पुं;2;बहु}/धीमत्{पुं;5;एक}/धीमत्{पुं;6;एक}	धीमत्{पुं;6;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N6	बुद्धिमानों_को					
15.1	.	.	-	-	-	-	-	FS	#VALUE!					
