index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	न	1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,3.1	प्रतिषेधः,3.1	NA	नहीं					
2.1	माम्	2	माम्	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	प्रयोज्यकर्ता,3.1	प्रयोज्यकर्ता,3.1	N2	मुझे					
3.1	प्रीणयते	3	प्रीणयते	प्री2{णिजन्त;कर्तरि;लट्;प्र;एक;आत्मनेपदी;प्रीञ्;:क्र्यादिः}/प्री3{णिजन्त;कर्तरि;लट्;प्र;एक;आत्मनेपदी;प्रीञ्;:चुरादिः}/प्रीणयत्{पुं;4;एक(प्री3;शतृ_लट्;प्रीञ्;:चुरादिः)}/प्रीणयत्{नपुं;4;एक(प्री3;शतृ_लट्;प्रीञ्;:चुरादिः)}	प्री3{णिजन्त;कर्तरि;लट्;प्र;एक;आत्मनेपदी;प्रीञ्;:चुरादिः}	अभिहित_कर्ता,2.1;सकर्मक	अभिहित_कर्ता,2.1;सकर्मक	KP						
4.1	राज्यम्	4	राज्यम्	राज्य{नपुं;1;एक}/राज्य{नपुं;2;एक}	राज्य{नपुं;1;एक}	प्रयोजककर्ता,3.1	प्रयोजककर्ता,3.1	N1	राज्य					
5.1	त्वयि	5	त्वयि	युष्मद्{सर्वनाम;7;एक}	युष्मद्{सर्वनाम;7;एक}	कर्ता,7.1	कर्ता,7.1	N7	तुममें					
6.1	एवम्		एवम्	एवम्{अव्य}	एवम्{अव्य}	क्रियाविशेषणम्,7.1	क्रियाविशेषणम्,7.1	NA	ऐसा					
7.1	दुःखिते	6	दुःखिते	दुःखिन्{तल्;स्त्री;1;द्वि}/दुःखिन्{तल्;स्त्री;2;द्वि}/दुःखित{पुं;7;एक(दुःख1;क्त;दुःख;:चुरादिः)}/दुःखित{नपुं;1;द्वि(दुःख1;क्त;दुःख;:चुरादिः)}/दुःखित{नपुं;2;द्वि(दुःख1;क्त;दुःख;:चुरादिः)}/दुःखित{नपुं;7;एक(दुःख1;क्त;दुःख;:चुरादिः)}/दुःखिता{स्त्री;1;द्वि(दुःख1;क्त;दुःख;:चुरादिः)}/दुःखिता{स्त्री;2;द्वि(दुःख1;क्त;दुःख;:चुरादिः)}	दुःखित{नपुं;7;एक(दुःख1;क्त;दुःख;:चुरादिः)}	भावलक्षणसप्तमी_पूर्वकालः,3.1	भावलक्षणसप्तमी_पूर्वकालः,3.1	N7	दुःख_दिया_हुआ					
8.1	नृप	7	नृप	नृप{पुं;8;एक}	नृप{पुं;8;एक}	सम्बोध्यः,3.1	सम्बोध्यः,3.1	N8	राजा					
9.1	धिक्	8	धिक्	धिक्{अव्य}	धिक्{अव्य}	सम्बन्धः,13.1	सम्बन्धः,13.1	NA	धिक्कार					
10.1	माम्		माम्	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	सम्बन्धः,9.1	सम्बन्धः,9.1	N2	मेरा					
12.1	(तम्)					नित्यसम्बन्धः,6.1;विशेषणम्,10.1	नित्यसम्बन्धः,6.1;विशेषणम्,10.1	N2						
13.1	(अस्तु)			अस्तु{अव्य}/अस्2{कर्तरि;लोट्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;लोट्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता,14.2;सकर्मक	अभिहित_कर्ता,14.2;सकर्मक	KP	अस्2_प्प्_स्क्यें					
14.1	सु-	9	सु-दुर्बुद्धिम्	सु	सु	समासः,14.2	समासः,14.2	CP	सु-मूर्ख					
14.2	दुर्बुद्धिम्			दुर्बुद्धि{स्त्री;2;एक}	दुर्बुद्धि{स्त्री;2;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N2						
15.1	राज्य-	10	राज्य-सक्तम्	राज्य	राज्य	समासः,15.2	समासः,15.2	CP	लगा_हुवा-लगा_हुवा					
15.2	सक्तम्			सक्त{पुं;2;एक(राज्1;ण्यत्;राजृँ;:भ्वादिः-षच्2;क्त;षचँ;:भ्वादिः)}/सक्त{नपुं;1;एक(षच्2;क्त;षचँ;:भ्वादिः)}/सक्त{नपुं;2;एक(षच्2;क्त;षचँ;:भ्वादिः)}/सक्त{नपुं;1;एक}/सक्त{नपुं;2;एक}	सक्त{नपुं;1;एक(सक्त-षच्2;क्त;षचँ;:भ्वादिः)}	विशेषणम्,10.1	विशेषणम्,10.1	N1						
16.1	प्रमादिनम्	11	प्रमादिनम्	प्रमादिन{पुं;2;एक}	प्रमादिन{पुं;2;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N2	सुखी					
17.1	.	.	-	-	-	-	-	FS	-					
