index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	भवता	1	भवता	भवत्{सर्वनाम;पुं;3;एक}/भवत्{पुं;3;एक}	भवत्{पुं;3;एक}	करणम्,3.1	करणम्,3.1	N3	आपसे					
2.1	वित्तं	2	वित्तं	वित्त{नपुं;1;एक}/वित्त{नपुं;2;एक}/}/विद्1{कर्तरि;लोट्;म;द्वि;परस्मैपदी;विदँ;:अदादिः}	वित्त{नपुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	धन					
3.1	निर्जितं	3		निर्जित{नपुं;2;एक}	निर्जित{नपुं;2;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N2						
4.1	दातुम्	4	दातुम्	दा1{अव्य;तुमुन्;दाण्;:भ्वादिः}/दा2{अव्य;तुमुन्;दाप्;:अदादिः}/दा3{अव्य;तुमुन्;डुदाञ्;:जुहोत्यादिः}/दे1{अव्य;तुमुन्;देङ्;:भ्वादिः}/दै1{अव्य;तुमुन्;दैप्;:भ्वादिः}/दी1{अव्य;तुमुन्;दीङ्;:दिवादिः}/दो1{अव्य;तुमुन्;दो;:दिवादिः}	दा3{अव्य;तुमुन्;डुदाञ्;:जुहोत्यादिः}	प्रयोजनम्,5.1	प्रयोजनम्,5.1	NA	दे					
5.1	इच्छति		इच्छति	इष्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;इषुँ;:तुदादिः}	इष्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;इषुँ;:तुदादिः}	अभिहित_कर्ता,5.1;सकर्मक	अभिहित_कर्ता,5.1;सकर्मक	KP	इच्छा_करता_है					
6.1	कौरवः	5	कौरवः	कौरव{पुं;1;एक}	कौरव{पुं;1;एक}	कर्ता,5.1	कर्ता,5.1	N1	कौरव					
7.1	भीष्म-	6	भीष्म-आदीनां	भीष्म	भीष्म	समासः,7.2	समासः,7.2	CP	भीष्म-आदियों_का					
7.2	आदीनां			आदि{स्त्री;6;बहु}/आदि{पुं;6;बहु}/आदि{नपुं;6;बहु}	आदि{नपुं;6;बहु}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6						
8.1	महाबाहो	7	महाबाहो	महाबाहु{पुं;8;एक}	महाबाहु{पुं;8;एक}	सम्बोध्यः,5.1	सम्बोध्यः,5.1	N8	लंबी_भुजाओं_वाला					
9.1	तत्	8	तत्	तत्{अव्य}/तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	तत्					
10.1	अनुज्ञातुम्		अनुज्ञातुम्	ज्ञा1{अव्य;तुमुन्;ज्ञा;:क्र्यादिः}	अनु_ज्ञा1{अव्य;तुमुन्;ज्ञा;:क्र्यादिः}	सहायकक्रिया,11.1	सहायकक्रिया,11.1	NA	अनु_ज्ञा1ने~की					
11.1	अर्हसि		अर्हसि	अर्ह्1{कर्तरि;लट्;म;एक;परस्मैपदी;अर्हँ;:भ्वादिः}/अर्ह्2{कर्तरि;लट्;म;एक;परस्मैपदी;अर्हँ;:चुरादिः}	अर्ह्1{कर्तरि;लट्;म;एक;परस्मैपदी;अर्हँ;:भ्वादिः}	अभिहित_कर्ता,12.1	अभिहित_कर्ता,12.1	KP	योग्य_होते_हो					
12.1	(त्वम्)				युष्मद्{सर्वनाम;1;एक}	कर्ता,11.1	कर्ता,11.1	N1						
13.1	.	.	-	-	-	-	-	FS	-					
