index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	मही-पाल	13	मही-पाल	मही	मही	समासः,1.2	समासः,1.2	CP	पृथ्वी-पाल					
1.2	पाल			पाल{पुं;8;एक}/पाल{नपुं;8;एक}	पाल{पुं;8;एक}	सम्बोध्यः,17.1	सम्बोध्यः,17.1	N8						
2.1	मे	2	मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	सम्बन्धः,3.1	सम्बन्धः,3.1	N6	मेरा					
3.1	भोगैः	4	भोगैः	भोग{पुं;3;बहु}/भोग{नपुं;3;बहु}	भोग{पुं;3;बहु}	अन्यतरः,4.1	अन्यतरः,4.1	N3	भोगों_से					
4.1	राज्येन	3	राज्येन	राज्य{नपुं;3;एक}	राज्य{नपुं;3;एक}	हेतुः,5.1	हेतुः,5.1	N3	राज्य_से					
5.1	किम्	1	किम्	किम्{अव्य}/किम्{सर्वनाम;नपुं;1;एक}/किम्{सर्वनाम;नपुं;2;एक}	किम्{सर्वनाम;नपुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1						
5.1	(फलम्)					कर्ता,5.2	कर्ता,5.2	N1						
5.2	(अस्ति)					अभिहित_कर्ता,5.1	अभिहित_कर्ता,5.1	KP						
6.1	वा			वा{अव्य}	वा{अव्य}	अन्यतर_द्योतकः,4.1	अन्यतर_द्योतकः,4.1	NA	वा					
7.1	यज्ञैः	6	यज्ञैः	यज्ञ{पुं;3;बहु}	यज्ञ{पुं;3;बहु}	हेतुः,5.1	हेतुः,5.1	N3	यज्ञों_से					
8.1	किम्	5	किम्	किम्{अव्य}/किम्{सर्वनाम;नपुं;1;एक}/किम्{सर्वनाम;नपुं;2;एक}	किम्{सर्वनाम;नपुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1						
9.1	वा	9	वा	वा{अव्य}	वा{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	वा					
10.1	सुखेन	8	सुखेन	सुख{पुं;3;एक}/सुख{नपुं;3;एक}	सुख{पुं;3;एक}	हेतुः,5.1	हेतुः,5.1	N3	सुख_से					
11.1	किम्	7	किम्	किम्{अव्य}/किम्{सर्वनाम;नपुं;1;एक}/किम्{सर्वनाम;नपुं;2;एक}	किम्{सर्वनाम;नपुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1						
12.1	त्वम्	12	त्वम्	युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,17.1	कर्ता,17.1	N1	तुम					
13.1	एतानि		एतानि	एतद्{सर्वनाम;नपुं;1;बहु}/एतद्{सर्वनाम;नपुं;2;बहु}	एतद्{सर्वनाम;नपुं;1;बहु}	विशेषणम्,14.1	विशेषणम्,14.1	N1	ये					
14.1	दुःखानि	14	दुःखानि	दुःख{नपुं;1;बहु}/दुःख{नपुं;2;बहु}/दुःख{नपुं;8;बहु}	दुःख{नपुं;1;बहु}	कर्म,17.1	कर्म,17.1	N1	दुःख					
15.1	यस्य	10	यस्य	यद्{सर्वनाम;पुं;6;एक}/यद्{सर्वनाम;नपुं;6;एक}/यस्1{कर्तरि;लोट्;म;एक;परस्मैपदी;यसुँ;:दिवादिः}	यद्{सर्वनाम;पुं;6;एक}	विशेषणम्,16.1	विशेषणम्,16.1	N6	जिसका					
16.1	मे	11	मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	हेतुः,17.1	हेतुः,17.1	N6	मेरा					
17.1	अवाप्तवान्		अवाप्तवान्	आप्1{कर्तरि;लिट्;म;एक;परस्मैपदी;आपॢँ;:स्वादिः}	अव-आप्तवत्{पुं;1;एक{कृदन्त}({कृत्_धातु आप्1};क्तवतु{धातुः आपॢँ};स्वादिः)}	अभिहित_कर्ता,12.1;सकर्मक	अभिहित_कर्ता,12.1;सकर्मक	N1	प्राप्त_किये					
18.1	.	.	-	-	-	-	-	FS	-					
