index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	धर्म-	1	धर्मयुक्तानि	धर्म	धर्म	T3,1.2		CP	धर्म-जोडियों_को					
1.2	युक्तानि			युक्त{नपुं;1;बहु}/युक्त{नपुं;2;बहु}	युक्त{नपुं;2;बहु}	समुच्चितः,3.2		N2						
2	कार्याणि	2	कार्याणि	कार्य{नपुं;8;बहु}/कार्य{नपुं;1;बहु}/कार्य{नपुं;2;बहु}	कार्य{नपुं;2;बहु}	कर्म,8		N2	कार्य					
3.1	व्यवहार-	3	व्यवहारान्वितानि	व्यवहार	व्यवहार	T3,3.2		CP						
3.2	अन्वितानि			अन्वित{नपुं;1;बहु}/अन्वित{नपुं;2;बहु}	अन्वित{नपुं;2;बहु}	विशेषणम्,2		N2						
4	च	4	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,1.2		NA	और					
5.1	धृतराष्ट्र-	5	धृतराष्ट्राभ्यनुज्ञातो	धृतराष्ट्र	धृतराष्ट्र	T3,5.2		CP	धृतराष्ट्र-अभ्यनुज्ञे_से					
5.2	अभ्यनुज्ञातः			अभ्यनुज्ञा{पुं;1;एक}	अभ्यनुज्ञा{पुं;1;एक}	विशेषणम्,6		N1						
6	विदुरः	6	विदुरस्तान्यकारयत्	विदुर{पुं;1;एक}	विदुर{पुं;1;एक}	प्रयोजककर्ता,8		N1	बुद्धिमान					
7	तानि			तद्{सर्वनाम;नपुं;1;बहु}/तद्{सर्वनाम;नपुं;2;बहु}	तद्{सर्वनाम;नपुं;2;बहु}	विशेषणम्,2		N2	उनको					
8	अकारयत्			कृ2{णिजन्त;कर्तरि;लङ्;प्र;एक;परस्मैपदी;कृञ्;:स्वादिः}/कृ3{णिजन्त;कर्तरि;लङ्;प्र;एक;परस्मैपदी;डुकृञ्;:तनादिः}/कॄ1{णिजन्त;कर्तरि;लङ्;प्र;एक;परस्मैपदी;कॄ;:तुदादिः}/कॄ2{णिजन्त;कर्तरि;लङ्;प्र;एक;परस्मैपदी;कॄञ्;:क्र्यादिः}	कॄ2{णिजन्त;कर्तरि;लङ्;प्र;एक;परस्मैपदी;कॄञ्;:क्र्यादिः}	अभिहित_कर्ता,6		KP						
9	.	.	-	-	-	-		FS	-					
