index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	वृद्धम्	1	वृद्धम्	वृद्ध{नपुं;2;एक}/वृद्ध{नपुं;1;एक}/वृद्ध{पुं;2;एक}	वृद्ध{पुं;2;एक}	समुच्चितः,15.1	समुच्चितः,15.1	N2	वृद्ध					
2.1	हत-	3	हत-पुत्रम्	हन्	हन्	समासः,2.2	समासः,2.2	CP	हन्-पुत्र					
2.2	पुत्रम्			पुत्र{पुं;2;एक}	पुत्र{पुं;2;एक}	समुच्चितः,15.1	समुच्चितः,15.1	N2						
3.1	च	4	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,15.1	समुच्चय_द्योतकः,15.1	NA	और					
4.1	धर्म-	5	धर्म-पत्न्या	धर्म	धर्म	समासः,4.2	समासः,4.2	CP	धर्म-पत्नी_से					
4.2	पत्न्या			पत्नी{स्त्री;3;एक}	पत्नी{स्त्री;3;एक}	सहार्थः,7.1	सहार्थः,7.1	N3						
5.1	सह	6	सह	सह{अव्य}	सह{अव्य}	सहार्थ_द्योतकः,4.2	सहार्थ_द्योतकः,4.2	NA	साथ					
6.1	अनया		अनया	इदम्{सर्वनाम;स्त्री;3;एक}	इदम्{सर्वनाम;स्त्री;3;एक}	विशेषणम्,4.2	विशेषणम्,4.2	N3	इससे					
7.1	विलपन्तम्	7	विलपन्तम्	वि_लप्1{शतृ_लट्;लपँ;:भ्वादिःवि_लपत्;पुं;2;एक}	वि_लप्1{शतृ_लट्;लपँ;:भ्वादिःवि_लपत्;पुं;2;एक}	समुच्चितः,15.1	समुच्चितः,15.1	N2	विलाप_करता_हुआ					
8.1	बहु-	8	बहु-विधम्	बहु	बहु	समासः,8.2	समासः,8.2	CP	अधिक-विधा					
8.2	विधम्			विधा{पुं;2;एक}/विधा{नपुं;2;एक}/विधा{नपुं;1;एक}	विधा{पुं;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2						
