index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	सेना-	1	सेना-प्रणेता	सेना	सेना	समासः,1.2	समासः,1.2	CP	सेना-प्रणेतृ					
1.2	प्रणेता			प्र_णी1{कर्तरि;लुट्;प्र;एक;परस्मैपदी;णीञ्;:भ्वादिः}/प्र_णी1{कर्तरि;लुट्;प्र;एक;आत्मनेपदी;णीञ्;:भ्वादिः}/प्रणेतृ{पुं;1;एक}	प्रणेतृ{पुं;1;एक}	कर्ता,3.1	कर्ता,3.1	N1						
2.1	च	2	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7.1	समुच्चय_द्योतकः,7.1	NA	भी					
3.1	भवेत्	3	भवेत्	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भू;:भ्वादिः}	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भू;:भ्वादिः}	अभिहित_कर्ता,14.1	अभिहित_कर्ता,14.1	KP	हो					
4.1	तव		तव	युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,1.2	षष्ठीसम्बन्धः,1.2	N6	तुम्हारा					
5.1	तात	4	तात	तात{पुं;8;एक}	तात{पुं;8;एक}	सम्बोध्यः,3.1	सम्बोध्यः,3.1	N8	पिता					
6.1	दृढव्रतः	5	दृढव्रतः	दृढव्रत{पुं;1;एक}	दृढव्रत{पुं;1;एक}	समुच्चितः,7.1	समुच्चितः,7.1	N1	अडिग_भक्त					
7.1	शूरः	6	शूरः	शूर{पुं;1;एक}	शूर{पुं;1;एक}	कर्तृसमानाधिकरणम्,3.1	कर्तृसमानाधिकरणम्,3.1	N1						
8.1	क्लेश-	7	क्लेश-सहः	क्लेश	क्लेश	समासः,8.2	समासः,8.2	CP	क्लेश-सह					
8.2	सहः			सहस्{नपुं;1;एक}/सहस्{नपुं;2;एक}/सहस्{नपुं;8;एक}/सह{पुं;1;एक}/सहस्{पुं;8;एक}	सह{पुं;1;एक}	समुच्चितः,7.1	समुच्चितः,7.1	N1						
9.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7.1	समुच्चय_द्योतकः,7.1	NA	और					
10.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	ही					
11.1	प्रियः	8	प्रियः	प्री{नपुं;6;एक}/प्री{नपुं;5;एक}/प्रिय{पुं;1;एक}	प्रिय{पुं;1;एक}	विशेषणम्,14.1	विशेषणम्,14.1	N1	प्रिय					
12.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7.1	समुच्चय_द्योतकः,7.1	NA	भी					
13.1	तव	9	तव	युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,14.1	षष्ठीसम्बन्धः,14.1	N6	तुम्हारा					
14.1	मानवः	10	मानवः	मानव{पुं;1;एक}	मानव{पुं;1;एक}	समुच्चितः,7.1	समुच्चितः,7.1	N1	मानव					
15.1	.	.	-	-	-	-	-	FS	-					
