index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	द्रौपदी	4	द्रौपदी	द्रौपदी{स्त्री;1;एक}	द्रौपदी{स्त्री;1;एक}	समुच्चितः,8.2	समुच्चितः,8.2	N1	द्रौपदी					
2.1	च	5	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.2	समुच्चय_द्योतकः,8.2	NA	और					
3.1	सुभद्रा	6	सुभद्रा	सुभद्रा{स्त्री;1;एक} 	सुभद्रा{स्त्री;1;एक}	समुच्चितः,8.2	समुच्चितः,8.2	N1	सुभद्रा					
4.1	च	7	च	च{अव्य}	च{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	और					
5.1	याः	8	याः	यद्{सर्वनाम;स्त्री;1;बहु}/यद्{सर्वनाम;स्त्री;2;बहु}	यद्{सर्वनाम;स्त्री;1;बहु}	विशेषणम्,8.2	विशेषणम्,8.2	N1	जो					
6.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	और					
7.1	अन्याः		अन्याः	अन्या{स्त्री;1;बहु}/अन्या{स्त्री;2;बहु}/अन्या{सर्वनाम;स्त्री;1;बहु}/अन्या{सर्वनाम;स्त्री;2;बहु}/अन्1{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;अनँ;:अदादिः}/अन्1{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;अनँ;:अदादिः}	अन्या{सर्वनाम;स्त्री;1;बहु}	विशेषणम्,8.2	विशेषणम्,8.2	N1	अन्यें					
8.1	पाण्डव-		पाण्डव-स्त्रियः	पाण्डव	पाण्डव	T6,8.2	T6,8.2	CP						
8.2	स्त्रियः	  		पाण्डवस्त्री{स्त्री;1;बहु}/स्त्री{स्त्री;2;बहु}/स्त्री{स्त्री;8;बहु}	पाण्डवस्त्री{स्त्री;1;बहु}	सम्बन्धः,11.2	सम्बन्धः,11.2	N1	पाण्डव-स्त्रियाँ					
9.1	समां	10	समां	समा{स्त्री;2;एक}/समा{सर्वनाम;स्त्री;2;एक}	समा{स्त्री;2;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N2	वर्ष_को					
10.1	वृत्तिम्	11	वृत्तिम्	वृत्ति{स्त्री;2;एक}	वृत्ति{स्त्री;2;एक}	कर्म,11.1	कर्म,11.1	N2	अस्तित्व_को					
11.1	अवर्तन्त		अवर्तन्त	वृत्1{कर्तरि;लङ्;प्र;बहु;आत्मनेपदी;वृतुँ;:भ्वादिः}	वृत्1{कर्तरि;लङ्;प्र;बहु;आत्मनेपदी;वृतुँ;:भ्वादिः}	अभिहित_कर्ता,8.3;सकर्मक	अभिहित_कर्ता,8.3;सकर्मक	KP	हुए					
11.2	(ताः)					कर्ता,11.1	कर्ता,11.1	N1						
12.1	तयोः	12	तयोः	तद्{सर्वनाम;पुं;6;द्वि}/तद्{सर्वनाम;नपुं;6;द्वि}/तद्{सर्वनाम;स्त्री;6;द्वि}/तद्{सर्वनाम;पुं;7;द्वि}/तद्{सर्वनाम;नपुं;7;द्वि}/तद्{सर्वनाम;स्त्री;7;द्वि}	तद्{सर्वनाम;पुं;6;द्वि}	षष्ठीसम्बन्धः,13.1	षष्ठीसम्बन्धः,13.1	N6	उनका					
13.1	श्वश्र्वोः	13	श्वश्र्वोः	श्वश्वोः}	श्वश्र्व{पुं;6;द्वि}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1	N6						
14.1	यथाविधि		यथाविधि	यथाविधि{नपुं;8;एक}/विधि{नपुं;1;एक}/विधि{नपुं;2;एक}/विधी{स्त्री;8;एक}	यथाविधि{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	यथा-विधि					
15.1	.	.	-	-	-	-	-	FS	-					
