index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	भारत	4	भारत	भारत{पुं;8;एक}	भारत{पुं;8;एक}	सम्बोध्यः,7.1	सम्बोध्यः,7.1	N8	भारत					
2.1	उत्साह-	1	उत्साह-प्रभु-शक्तिभ्याम्	उत्साह	उत्साह	समासः,2.3	समासः,2.3	CP	सीप_का_खोलों_से					
2.2	प्रभु-			प्रभु	प्रभु	समासः,2.3	समासः,2.3	CP						
2.3	शक्तिभ्याम्			शक्ति{पुं;3;द्वि}	शक्ति{स्त्री;3;द्वि}	समुच्चितः,3.2	समुच्चितः,3.2	N3						
3.1	मन्त्र-	2	मन्त्र-शक्त्या	मन्त्र	मन्त्र	समासः,3.2	समासः,3.2	CP	मन्त्र-शक्ति_के_द्वारा					
3.2	शक्त्या			शक्ति{स्त्री;3;एक}	शक्ति{स्त्री;3;एक}	करणम्,5.1	करणम्,5.1	N3						
4.1	च	3	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,3.2	समुच्चय_द्योतकः,3.2	NA	और					
5.1	उपपन्नः	5	उपपन्नो	उपपन्न{पुं;1;एक(पद्1;क्त;पदँ;:दिवादिः)}	उपपन्न{पुं;1;एक(पद्1;क्त;पदँ;:दिवादिः)}	विशेषणम्,6.1	विशेषणम्,6.1	N1	हुआ_हुआ					
6.1	नरः	6	नरो	नृ{पुं;1;बहु}/नर{पुं;1;एक}/नृ{पुं;8;बहु}	नर{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	नर					
7.1	यायात्	7	यायात्	या1{कर्तरि;आशीर्लिङ्;प्र;एक;परस्मैपदी;या;:अदादिः}/या1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;या;:अदादिः}	या1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;या;:अदादिः}	अभिहित_कर्ता,6.1	अभिहित_कर्ता,6.1	KP	जाये					
8.1	विपरीतम्		विपरीतम्	विपरीत{पुं;2;एक(इ1;क्त;इण्;:अदादिः)}/विपरीत{नपुं;1;एक(इ1;क्त;इण्;:अदादिः)}/विपरीत{नपुं;2;एक(इ1;क्त;इण्;:अदादिः)}	विपरीत{नपुं;2;एक(इ1;क्त;इण्;:अदादिः)}	कर्म,12.1	कर्म,12.1	N2	उलटा					
9.1	अतः		अतः	अतः{अव्य}	अतः{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	अतः					
10.1	अन्यथा		अन्यथा	अन्यथा{अव्य}	अन्यथा{अव्य}	विशेषणम्,10.2;सम्बन्धः,9.1	विशेषणम्,10.2;सम्बन्धः,9.1	NA	अन्यथा					
10.2	(नरः)			नृ{पुं;1;बहु}/नर{पुं;1;एक}/नृ{पुं;8;बहु}	नर{पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	नर					
12.1	(कुर्यात्)			कृ3{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;डुकृञ्;:तनादिः}	कृ3{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;डुकृञ्;:तनादिः}	अभिहित_कर्ता,10.2	अभिहित_कर्ता,10.2	KP	करे					
13.1	.	.	-	-	-	-	-	FS	-					
