index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	अमात्यान्	1	अमात्यान्	अमात्य{पुं;2;बहु}	अमात्य{पुं;2;बहु}	कर्म,10.1	कर्म,10.1	N2	अमात्यों_के					
2.1	उपधा-		उपधा-अतीतान्	उपधा	उपधा	T2,2.2	T2,2.2	CP						
2.2	अतीतान्			अतीत{पुं;2;बहु(उपधा-इ1;क्त;इण्;:अदादिः)}	अतीत{पुं;2;बहु(उपधा-इ1;क्त;इण्;:अदादिः)}	विशेषणम्,1.1	विशेषणम्,1.1	N2	उपधा-अतीत					
3.1	पितृ-		पितृ-पैतामहान्	पितृ	पितृ	Di,3.2	Di,3.2	CP						
3.2	पैतामहान्			पैतामह{पुं;2;बहु}	पैतामह{पुं;2;बहु}	कर्म,10.1	कर्म,10.1	N2	पिता-पैतामह					
4.1	शुचीन्		शुचीन्	शुचि{पुं;2;बहु}	शुचि{पुं;2;बहु}	विशेषणम्,1.1;विशेषणम्,3.2	विशेषणम्,1.1;विशेषणम्,3.2	N2	पवित्र					
5.1	दान्तान्	2	दान्तान्	दान्त{पुं;2;बहु}/दान्त{पुं;2;बहु(दम्1;क्त;दमुँ;:दिवादिः)}	दान्त{पुं;2;बहु(दम्1;क्त;दमुँ;:दिवादिः)}	विशेषणम्,3.2	विशेषणम्,3.2	N2	पालतू					
6.1	कर्मसु		कर्मसु	कर्मन्{नपुं;7;बहु}	कर्मन्{नपुं;7;बहु}	अधिकरणम्,5.1	अधिकरणम्,5.1	N7	कर्मों_में					
7.1	सर्वेषु	3	सर्वेषु	सर्व{सर्वनाम;पुं;7;बहु}/सर्व{सर्वनाम;नपुं;7;बहु}	सर्व{सर्वनाम;नपुं;7;बहु}	विशेषणम्,6.1	विशेषणम्,6.1	N7	सब_					
8.1	मुख्यान्	4	मुख्यान्	मुख्य{पुं;2;बहु}	मुख्य{पुं;2;बहु}	विशेषणम्,3.2	विशेषणम्,3.2	N2	मुख्य					
9.1	मुख्येषु		मुख्येषु	मुख्य{पुं;7;बहु}/मुख्य{नपुं;7;बहु}	मुख्य{नपुं;7;बहु}	विशेषणम्,6.1	विशेषणम्,6.1	N7	मुख्यों_में					
10.1	योजयेः	5	योजयेः	युज्3{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;युजँ;:चुरादिः}/युज्1{णिजन्त;कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;युजँ;:दिवादिः}/युज्2{णिजन्त;कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;युजिँर्;:रुधादिः}/युज्3{णिजन्त;कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;युजँ;:चुरादिः}	युज्3{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;युजँ;:चुरादिः}	अभिहित_कर्ता,11.1;सकर्मक	अभिहित_कर्ता,11.1;सकर्मक	KP	संयत_करो					
11.1	(त्वम्)			युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,10.1	कर्ता,10.1	N1						
12.1	.	.	-	-	-	-	-	FS	-					
