index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	स्थूणा-	1	स्थूणा-अश्मानम्	स्थूणा	स्थूणा	समासः,1.2	समासः,1.2	CP	सैन्य-सरणी-पत्थर_को	array-of-troops-stones 				
1.2	अश्मानम्			अश्मन्{पुं;2;एक}	अश्मन्{पुं;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2						
2.1	वाजि-	2	वाजि-रथ-प्रधानाम्	वाजि	वाजि	समासः,2.2	समासः,2.2	CP	घोड़ा-रथ-प्रधाना/प्रथम हो 	horse-chariot-principal/First				
2.2	रथ-			रथ	रथ	समासः,2.3	समासः,2.3	CP						
2.3	प्रधानाम्			प्रध{पुं;6;बहु}/प्रध{नपुं;6;बहु}/प्रधा{स्त्री;6;बहु}/प्रधाना{स्त्री;2;एक}	प्रधाना{स्त्री;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2						
3.1	ध्वज-	3	ध्वज-द्रुमैः	ध्वज	ध्वज	समासः,3.2	समासः,3.2	CP	झण्डा-वृक्ष से	By Flag-Trees				
3.2	द्रुमैः			द्रुम{पुं;3;बहु}/द्रुम{नपुं;3;बहु}	द्रुम{पुं;3;बहु}	हेतुः,4.3	हेतुः,4.3	N3						
4.1	संवृत-	4	संवृत-कूल-रोधसम्	संवृत	संवृत	समासः,4.2	समासः,4.2	CP	आच्छादित-किनारा-बाँध	covered-shore-embankment				
4.2	कूल-			कूल	कूल	समासः,4.3	समासः,4.3	CP						
4.3	रोधसम्			रोधस्{पुं;2;एक}	रोधस्{स्त्री;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2						
5.1	पदाति-	5	पदाति-नागैः	पदाति	पदाति	समासः,5.2	समासः,5.2	CP	पैदल_सिपाही-हाथी_से	foot_soldiers-elephants				
5.2	नागैः			नाग{पुं;3;बहु}/नाग{नपुं;3;बहु}	नाग{पुं;3;बहु}	हेतुः,6.2	हेतुः,6.2	N3						
6.1	बहु-		बहु-कर्दमाम्	बहु	बहु	समासः,6.2	समासः,6.2	CP	अधिक-कीचड़	abundant-slush				
6.2	कर्दमाम्			कर्दमा{स्त्री;2;एक}	कर्दमा{स्त्री;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2						
7.1	नदीम्	6	नदीम्	नदी{स्त्री;2;एक}	नदी{स्त्री;2;एक}	कर्म,10.1	कर्म,10.1	N2	नदी_को	to River				
8.1	सपत्न-	7	सपत्न-नाशे	सपत्न	सपत्न	समासः,8.2	समासः,8.2	CP	शत्रु-नाश_की-ओर	towards Enemy-destruction				
8.2	नाशे			नाश{पुं;7;एक}	नाश{पुं;7;एक}	प्रयोजनम्,10.1	प्रयोजनम्,10.1	N7						
9.1	नृपतिः	8	नृपतिः	नृपति{पुं;1;एक}	नृपति{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	राजा	King				
10.1	प्रयायात्	9	प्रयायात्	प्र_या1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;या;:अदादिः}/प्र_या1{कर्तरि;आशीर्लिङ्;प्र;एक;परस्मैपदी;या;:अदादिः}/प्रयाय{पुं;5;एक(या1;घञ्;या;:अदादिः)}	प्र_या1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;या;:अदादिः}	अभिहित_कर्ता,9.1 ;सकर्मक	अभिहित_कर्ता,9.1 ;सकर्मक	KP	प्रयाण_करे	proceed				
11.1								FS						
