index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	धृतराष्ट्रः	1	धृतराष्ट्रश्च	धृतराष्ट्र{पुं;1;एक}	धृतराष्ट्र{पुं;1;एक}	कर्ता,12	कर्ता,12	N1	धृतराष्ट्र					
2	च			च{अव्य}	च{अव्य}	सम्बन्धः,12	सम्बन्धः,12	NA	और					
3	तान्	2	तान्वीरान्विनीतान्विनये	तद्{सर्वनाम;पुं;2;बहु}	तद्{सर्वनाम;पुं;2;बहु}	विशेषणम्,4	विशेषणम्,4	N2	उनको					
4	विनीतान्			विनीत{पुं;2;बहु}/विनीत{पुं;2;बहु(णी1;क्त;णीञ्;:भ्वादिः)}	विनीत{पुं;2;बहु}	विशेषणम्,5	विशेषणम्,5	N2	अनुशासितों_को					
5	वीरान्			वीर{पुं;2;बहु}	वीर{पुं;2;बहु}	कर्म,12	कर्म,12	N2	वीरों_को					
6	विनये			विनया{स्त्री;1;द्वि}/विनया{स्त्री;2;द्वि}/वि_णी1{कर्तरि;लट्;उ;एक;आत्मनेपदी;णीञ्;:भ्वादिः}/विनय{पुं;7;एक}	विनय{पुं;7;एक}	विषयाधिकरणम्,7	विषयाधिकरणम्,7	N7	विनयायें					
7	स्थितान्	3	स्थितान्	स्थित{पुं;2;बहु(ष्था1;क्त;ष्था;:भ्वादिः)}	स्थित{पुं;2;बहु(ष्था1;क्त;ष्था;:भ्वादिः)}	विशेषणम्,5	विशेषणम्,5	N2	स्थित_को					
8	शिष्य-वृत्तौ	4	शिष्यवृत्तौ	शास्1{यत्;शासुँ;:अदादिः}/शास्1{ण्यत्;शासुँ;:अदादिः-वृत्ति;स्त्री;7;एक}/वृत्त{पुं;1;द्वि(वृत्1;क्त;वृतुँ;:भ्वादिः)}/वृत्त{पुं;2;द्वि(वृत्1;क्त;वृतुँ;:भ्वादिः)}/वृत्त{पुं;1;द्वि(वृत्2;क्त;वृतुँ;:दिवादिः)}/वृत्त{पुं;2;द्वि(वृत्2;क्त;वृतुँ;:दिवादिः)}/वृत्ति{पुं;7;एक}	वृत्त-शास्1ण्यत्;शासुँ;:अदादिः-वृत्ति;स्त्री;7;एक}	विषयाधिकरणम्,9	विषयाधिकरणम्,9	N7						
9	स्थितान्	5	स्थितान्	स्थित{पुं;2;बहु(ष्था1;क्त;ष्था;:भ्वादिः)}	स्थित{पुं;2;बहु(ष्था1;क्त;ष्था;:भ्वादिः)}	विशेषणम्,5	विशेषणम्,5	N2	स्थित_को					
10	नित्यम्	6	नित्यम्	नित्य{पुं;2;एक}/नित्य{नपुं;1;एक}/नित्य{नपुं;2;एक}	नित्य{पुं;2;एक}	क्रियाविशेषणम्,12	क्रियाविशेषणम्,12	N2	नित्य_को					
11	गुरुवत्	7	गुरुवत्	गुरुवत्}	गुरुवत्{अव्य}	क्रियाविशेषणम्,12	क्रियाविशेषणम्,12	NA						
12	पर्यपश्यत(पर्यपश्यत्)	8	पर्यपश्यत	परि_दृश्1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;दृशिँर्;:भ्वादिः}	परि_दृश्1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;दृशिँर्;:भ्वादिः}	अभिहित_कर्ता,1;सकर्मक	अभिहित_कर्ता,1;सकर्मक	KP	परि_दृश्1_प्प्_स्क्या					
13	.	.	-	-	-	-	-	FS	-					
