index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	त्वया	1	त्वया	युष्मद्{सर्वनाम;3;एक}	युष्मद्{सर्वनाम;3;एक}	कर्ता,12.1	कर्ता,12.1	N3	तुमसे					
2.1	च	2	च	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	और					
3.1	अयम्		अयम्	इदम्{सर्वनाम;पुं;1;एक}/अय{पुं;2;एक}	इदम्{सर्वनाम;पुं;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N1	यह					
4.1	नर-	3	नर-व्याघ्र	नर	नर	K5,4.2	K5,4.2	CP	नर-व्याघ्र					
4.2	व्याघ्र			व्याघ्र{पुं;8;एक}/व्याघ्र{नपुं;8;एक}	व्याघ्र{पुं;8;एक}	सम्बोध्यः,12.1	सम्बोध्यः,12.1	N8						
5.1	गुरु-	4	गुरु-शुश्रूषया	गुरु	गुरु	T6,5.2	T6,5.2	CP	गुरु-शुश्रूषा_से					
5.2	शुश्रूषया			शुश्रूषा{स्त्री;3;एक}	शुश्रूषा{स्त्री;3;एक}	करणम्,7.1	करणम्,7.1	N3						
6.1	नृपः	5	नृपः	नृप{पुं;1;एक}	नृप{पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	राजा					
7.1	आराधितः	6	आराधितः	आराधित{पुं;1;एक(राध्2;क्त;राधँ;:स्वादिः)}/आराधित{पुं;1;एक(राध्1;क्त;राधोँ;:दिवादिः)}	आराधित{पुं;1;एक(राध्2;क्त;राधँ;:स्वादिः)}	विधेयविशेषणम्,6.1	विधेयविशेषणम्,6.1	N1						
8.1	स-	7	स-भृत्येन	स		Bvs,8.2	Bvs,8.2	CP	स-सेवक_से					
8.2	भृत्येन			भृत्य{पुं;3;एक}/भृत्य{नपुं;3;एक}	सभृत्य{पुं;3;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N3						
9.1	गान्धारी	8	गान्धारी	गान्धारी{स्त्री;1;एक}/गान्धारि{पुं;1;द्वि}/गान्धारि{पुं;2;द्वि}/गान्धारि{पुं;8;द्वि}	गान्धारी{स्त्री;1;एक}	समुच्चितः,6.1	समुच्चितः,6.1	N1	गान्धारी					
10.1	च	9	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.1	समुच्चय_द्योतकः,6.1	NA	और					
11.1	यशस्विनी	10	यशस्विनी	यशस्विन्{नपुं;1;द्वि}/यशस्विन्{नपुं;2;द्वि}/यशस्विनी{स्त्री;1;एक}/यशस्विन्{नपुं;8;द्वि}	यशस्विनी{स्त्री;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1	प्रसिद्ध					
12.1	(अस्ति)			अस्{कर्तरि लट् प्र एक परस्मैपदी{धातुः असँ} अदादिः}	अस्{कर्तरि लट् प्र एक परस्मैपदी{धातुः असँ} अदादिः}	अभिहित_कर्ता,6.1;सकर्मकः	अभिहित_कर्ता,6.1;सकर्मकः	KP						
13.1	.	.	-	-	-	-	-	FS	-					
