index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	अक्षौहिण्यः	1	अक्षौहिण्यो	अक्षौहिणी{स्त्री;1;बहु}/अक्षौहिणी{स्त्री;8;बहु}	अक्षौहिणी{पुं;1;बहु}	कर्म,7.1	कर्म,7.1	N1	अक्षौहिणियाँ					
2.1	महाराज	2	महाराज	महाराज{पुं;8;एक}	महाराज{पुं;8;एक}	सम्बोध्यः,7.1	सम्बोध्यः,7.1	N8	महाराज					
3.1	दशाष्टौ	3	दशाष्टौ 	दश-अष्टि{स्त्री;7;एक}/दश-अष्ट{पुं;1;द्वि(अश्1;क्त;अशूँ;:स्वादिः)}/दश-अष्ट{पुं;2;द्वि(अश्1;क्त;अशूँ;:स्वादिः)}/दश-अष्ट{पुं;1;द्वि(अक्ष्1;क्त;अक्षूँ;:भ्वादिः)}/दश-अष्ट{पुं;2;द्वि(अक्ष्1;क्त;अक्षूँ;:भ्वादिः)}/अष्ट{पुं;8;द्वि}/अष्ट{पुं;1;द्वि}/अष्ट{पुं;2;द्वि}/अष्टि{पुं;7;एक}	दश-अष्ट{पुं;1;बहु(अश्1;क्त;अशूँ;:स्वादिः)}	विशेषणम्,1.1	विशेषणम्,1.1	N1	दश-पासा_में					
4.1	च	4	च	च{अव्य}	च{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	और					
5.1	समागताः	5	समागताः	समागत{पुं;1;बहु}/समागता{स्त्री;1;बहु}/समागता{स्त्री;2;बहु}/समागत{पुं;8;बहु}	समागत{पुं;1;बहु(गम्1;क्त;गमॢ;:भ्वादिः)}	विशेषणम्,1.1	विशेषणम्,1.1	N1						
6.1	अष्टादशाहेन	6	अष्टादशाहेन	अष्टादश-अहि{पुं;8;एक}/अहि{नपुं;8;एक}/अहि{नपुं;1;एक}/अहि{नपुं;2;एक}	अष्टादशाह{पुं;3;एक}	कालाधिकरणम्,7.1	कालाधिकरणम्,7.1	N3	अठारह-साँप					
7.1	हताः	7	हताः	हन्{तल्;स्त्री;1;बहु}/हन्{तल्;स्त्री;2;बहु}/हत{पुं;1;बहु(हन्1;क्त;हनँ;:अदादिः)}/हता{स्त्री;1;बहु(हन्1;क्त;हनँ;:अदादिः)}/हता{स्त्री;2;बहु(हन्1;क्त;हनँ;:अदादिः)}	हत{पुं;1;बहु(हन्1;क्त;हनँ;:अदादिः)}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	हन्					
8.1	कुरुभिः	8	कुरुभिः	कुरु{पुं;3;बहु}	कुरु{पुं;3;बहु}	कर्ता,7.1	कर्ता,7.1	N3	कुरुओं_से					
9.1	योध-		योध-पुङ्गवैः	योध	योध	समासः,9.2	समासः,9.2	CP	योद्धा-श्रेष्ठ_से					
9.2	पुङ्गवैः			पुङ्गव{पुं;3;बहु}	पुङ्गव{पुं;3;बहु}	विशेषणम्,8.1	विशेषणम्,8.1	N3						
10.1	.	.	-	-	-	-	-		-					
