index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	भीष्मे	1	भीष्मे	भीष्म{नपुं;1;द्वि}/भीष्म{नपुं;2;द्वि}/भीष्मा{स्त्री;1;द्वि}/भीष्मा{स्त्री;2;द्वि}/भीष्म{नपुं;8;द्वि}/भीष्म{पुं;7;एक}/भीष्म{नपुं;7;एक}	भीष्म{पुं;7;एक}	कर्ता,3.1	कर्ता,3.1	N7	भीष्म_में					
2.1	स्वर्गम्	2	स्वर्गम्	स्वर्ग{पुं;2;एक}	स्वर्ग{पुं;2;एक}	कर्म,3.1	कर्म,3.1	N2	स्वर्ग_के					
3.1	अनुप्राप्ते		अनुप्राप्ते	अनुप्राप्त{पुं;7;एक(आप्1;क्त;आपॢँ;:स्वादिः)}/अनुप्राप्त{नपुं;1;द्वि(आप्1;क्त;आपॢँ;:स्वादिः)}/अनुप्राप्त{नपुं;2;द्वि(आप्1;क्त;आपॢँ;:स्वादिः)}/अनुप्राप्त{नपुं;7;एक(आप्1;क्त;आपॢँ;:स्वादिः)}/अनुप्राप्ता{स्त्री;1;द्वि(आप्1;क्त;आपॢँ;:स्वादिः)}/अनुप्राप्ता{स्त्री;2;द्वि(आप्1;क्त;आपॢँ;:स्वादिः)}	अनुप्राप्त{पुं;7;एक(आप्1;क्त;आपॢँ;:स्वादिः)}	समुच्चितः,5.1	समुच्चितः,5.1	N7	बाद_में_पाने_में					
4.1	मधुसूदने	5	मधुसूदने	मधुसूदन{पुं;7;एक}	मधुसूदन{पुं;7;एक}	कर्ता,5.1	कर्ता,5.1	N7	मधुसूदन_में					
5.1	(गते)			गति{स्त्री;8;एक}/गत{पुं;7;एक(गम्1;क्त;गमॢँ;:भ्वादिः)}/गत{नपुं;1;द्वि(गम्1;क्त;गमॢँ;:भ्वादिः)}/गत{नपुं;2;द्वि(गम्1;क्त;गमॢँ;:भ्वादिः)}/गत{नपुं;7;एक(गम्1;क्त;गमॢँ;:भ्वादिः)}/गता{स्त्री;1;द्वि(गम्1;क्त;गमॢँ;:भ्वादिः)}/गता{स्त्री;2;द्वि(गम्1;क्त;गमॢँ;:भ्वादिः)}	गत{पुं;7;एक(गम्1;क्त;गमॢँ;:भ्वादिः)}	भावलक्षणसप्तमी_पूर्वकालः,16.1	भावलक्षणसप्तमी_पूर्वकालः,16.1	N7	गया_हुआ					
6.1	च	4	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,5.1	समुच्चय_द्योतकः,5.1	NA	और					
7.1	विदुरे	6	विदुरे	विदुरा{स्त्री;1;द्वि}/विदुरा{स्त्री;2;द्वि}/विदुर{पुं;7;एक}	विदुर{पुं;7;एक}	समुच्चितः,8.1	समुच्चितः,8.1	N7	बुद्धिमान_में					
8.1	सञ्जये	7	सञ्जये	सञ्जय{पुं;7;एक}	सञ्जय{पुं;7;एक}	कर्ता,10.1	कर्ता,10.1	N7	संजय_में					
9.1	च	8	चैव	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.1	समुच्चय_द्योतकः,8.1	NA	और					
10.1	गते	3	गते	गति{स्त्री;8;एक}/गत{पुं;7;एक(गम्1;क्त;गमॢँ;:भ्वादिः)}/गत{नपुं;1;द्वि(गम्1;क्त;गमॢँ;:भ्वादिः)}/गत{नपुं;2;द्वि(गम्1;क्त;गमॢँ;:भ्वादिः)}/गत{नपुं;7;एक(गम्1;क्त;गमॢँ;:भ्वादिः)}/गता{स्त्री;1;द्वि(गम्1;क्त;गमॢँ;:भ्वादिः)}/गता{स्त्री;2;द्वि(गम्1;क्त;गमॢँ;:भ्वादिः)}	गत{पुं;7;एक(गम्1;क्त;गमॢँ;:भ्वादिः)}	भावलक्षणसप्तमी_अनन्तरकालः,16.1	भावलक्षणसप्तमी_अनन्तरकालः,16.1	N7	गया_हुआ					
11.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	ही					
12.1	कः	9	कः	किम्{सर्वनाम;पुं;1;एक}	किम्{सर्वनाम;पुं;1;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N1	कौन					
13.1	अन्यः		अन्यः	अन्य{सर्वनाम;पुं;1;एक}	अन्य{सर्वनाम;पुं;1;एक}	कर्ता,16.1	कर्ता,16.1	N1	अन्य					
14.1	माम्	10	मां	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	कर्म,15.1	कर्म,15.1	N2	मुझे					
15.1	वक्तुम्	11	वक्तुम्	ब्रू1{अव्य;तुमुन्;ब्रूञ्;:अदादिः}/वच्1{अव्य;तुमुन्;वचँ;:अदादिः}	वच्1{अव्य;तुमुन्;वचँ;:अदादिः}	सहायकक्रिया,16.1	सहायकक्रिया,16.1	NA	बोल					
16.1	अर्हति		अर्हति	अर्ह्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अर्हँ;:चुरादिः}/अर्ह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अर्हँ;:भ्वादिः}	अर्ह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अर्हँ;:भ्वादिः}	अभिहित_कर्ता,13.1;सकर्मक	अभिहित_कर्ता,13.1;सकर्मक	KP	योग्य_होता_है					
17.1	.	.	-	-	-	-	-	FS	-					
