index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	एवं	1	एवं	एवम्{अव्य}	एवम्{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	ऐसा					
2.1	कुर्वन्	2	कुर्वन्	कुर्वत्{पुं;8;एक}/कुर्वत्{पुं;1;एक(कृ3;शतृ_लट्;डुकृञ्;:तनादिः)}	कुर्वत्{कृ3;शतृ_लट्;डुकृञ्;:तनादिः}	अनन्तरकालः,12.1	अनन्तरकालः,12.1	N1	करते हि					
3.1	शुभा		शुभा	शुभा{स्त्री;1;एक}	शुभा{स्त्री;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	शुभप्रद्					
4.1	वाचः	3	वाचः	वाच्{स्त्री;1;बहु}/वाच्{स्त्री;2;बहु}/वाच्{स्त्री;5;एक}/वाच्{स्त्री;6;एक}/वाच्{स्त्री;8;बहु}/वाच{पुं;1;एक(ब्रू1;घञ्;ब्रूञ्;:अदादिः)}	वाच्{स्त्री;2;बहु}	कर्म,7.1	कर्म,7.1	N2	वाणी					
5.1	लोके	4	लोके	लोक्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;लोकृँ;:भ्वादिः}/लोक{पुं;7;एक}	लोक {पुं;7;एक}	देशाधिकरणम्,15.1	देशाधिकरणम्,15.1	N7	लोकमे					
6.1	अस्मिन्		अस्मिन्	इदम्{सर्वनाम;पुं;7;एक}/इदम्{सर्वनाम;नपुं;7;एक}	इदम्{सर्वनाम;पुं;7;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N7	इसी				अस्मिन्	
7.1	शृणुते		शृणुते	श्रु1{कर्तरि;लोट्;म;एक;परस्मैपदी;श्रु;:भ्वादिः}	श्रु1{कर्तरि;लट्;आत्मनेपदी;श्रु;:भ्वादिः}	अभिहित_कर्म,7.1	अभिहित_कर्म,7.1	KP	सुनरहेतो हि					
8.1	नृपः	5	नृपः	नृप{पुं;1;एक}	नृप{पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	राजा					
9.1	प्रेत्य	6	प्रेत्य	इ1{अव्य;ल्यप्;इण्;:अदादिः}	प्र_इ1{अव्य;ल्यप्;इण्;:अदादिः}	पूर्वकालः,12.1	पूर्वकालः,12.1	NA	मरनेका बाद्					
10.1	स्वर्गम्	7	स्वर्गम्	स्वर्ग{पुं;2;एक}	स्वर्ग{पुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	स्वर्ग_को					
11.1	तथा	8	तथा	तथा{अव्य}	तथा{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	वैसे ही					
12.1	आप्नोति		आप्नोति	आप्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;आपॢँ;:स्वादिः}	आप्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;आपॢँ;:स्वादिः}	अभिहित_कर्ता,8.1	अभिहित_कर्ता,8.1	KP	प्राप्त करेग					
13.1	प्रजायाः	9	प्रजायाः	प्रजा{स्त्री;6;एक}	प्रजा{स्त्री;6;एक}	षष्ठीसम्बन्धः,14.1	षष्ठीसम्बन्धः,14.1	N6	प्रजा					
14.1	धर्मेण	10	धर्मेण	धर्म{पुं;3;एक}	धर्म{पुं;3;एक}	करणम्,15.1	करणम्,15.1	N3	धर्म_से					
15.1	पालयन्	11	पालयन्	पालयत्{पुं;1;एक(पाल्1;शतृ_लट्;पालँ;:चुरादिः)}	पालयत्{पाल्1;शतृ_लट्;पालँ;:चुरादिः}	अनन्तरकालः,12.1	अनन्तरकालः,12.1	N1	पालन_करता_हुआ					
16.1	.	.	-	-	-	-	-	FS	-					
